"NearFut.avg_C.Diffs.10","NearFut.avg_C.mean.10","NearFut.avg_C.Diffs.90","NearFut.avg_C.mean.90","NearFut.avg_C.Diffs.Med","NearFut.avg_C.mean.med ","avg_C_rollmean.10","avg_C_rollmean.90","avg_C_rollmean.med"
-0.717017877211236,20.0763830939993,2.29817723204995,23.0915782032605,0.456990967741937,NA,19.4213333333333,22.659,20.6066666666667
-0.704558231009362,20.2329981338883,2.28835436004163,23.2259107249393,0.457365806451614,NA,19.5488333333333,22.8526666666667,20.7358333333333
-0.692098584807489,20.3896131737773,2.2785314880333,23.3602432466181,0.457740645161291,NA,19.6171666666667,22.9805,20.9291666666667
-0.679638938605616,20.5462282136663,2.26870861602498,23.4945757682969,0.458115483870969,NA,19.7466666666667,23.092,21.1041666666667
-0.667179292403743,20.7028432535553,2.25888574401665,23.6289082899757,0.458490322580646,NA,20.0138333333333,23.1723333333333,21.1875
-0.65471964620187,20.8594582934443,2.24906287200833,23.7632408116545,0.458865161290324,NA,20.324,23.2923333333333,21.4508333333333
-0.642259999999997,21.0160733333333,2.23924,23.8975733333333,0.459240000000001,NA,20.5568333333333,23.4383333333333,21.6583333333333
-0.651416731182792,21.1675528028674,2.24042574193549,24.0593952759857,0.457291333333335,NA,20.6518333333333,23.5191666666667,21.7366666666667
-0.660573462365588,21.3190322724014,2.24161148387097,24.221217218638,0.455342666666668,NA,20.6696666666667,23.6255,21.8558333333333
-0.669730193548384,21.4705117419355,2.24279722580645,24.3830391612903,0.453394000000001,NA,20.6406666666667,23.9473333333333,22.0008333333333
-0.67888692473118,21.6219912114695,2.24398296774194,24.5448611039427,0.451445333333335,NA,20.637,24.3185,22.1925
-0.688043655913975,21.7734706810036,2.24516870967742,24.706683046595,0.449496666666668,NA,20.8331666666667,24.5026666666667,22.61
-0.697200387096771,21.9249501505376,2.24635445161291,24.8685049892473,0.447548000000001,NA,21.0486666666667,24.5738333333333,22.7816666666667
-0.706357118279567,22.0764296200717,2.24754019354839,25.0303269318996,0.445599333333335,NA,21.2238333333333,24.766,22.9608333333333
-0.715513849462363,22.2279090896057,2.24872593548387,25.192148874552,0.443650666666668,NA,21.3463333333333,25.0146666666667,23.0966666666667
-0.724670580645158,22.3793885591398,2.24991167741936,25.3539708172043,0.441702000000001,NA,21.535,25.086,23.175
-0.733827311827954,22.5308680286738,2.25109741935484,25.5157927598566,0.439753333333334,NA,21.662,25.0338333333333,23.275
-0.74298404301075,22.6823474982079,2.25228316129032,25.677614702509,0.437804666666668,NA,21.8095,25.0053333333333,23.445
-0.752140774193546,22.8338269677419,2.25346890322581,25.8394366451613,0.435856000000001,NA,21.9661666666667,25.2761666666667,23.6933333333333
-0.761297505376341,22.985306437276,2.25465464516129,26.0012585878136,0.433907333333334,NA,22.1096666666667,25.4806666666667,23.8183333333333
-0.770454236559137,23.13678590681,2.25584038709678,26.163080530466,0.431958666666668,NA,22.3746666666667,25.6396666666667,23.8141666666667
-0.779610967741933,23.2882653763441,2.25702612903226,26.3249024731183,0.430010000000001,NA,22.5598333333333,25.6363333333333,23.8008333333333
-0.788767698924728,23.4397448458781,2.25821187096774,26.4867244157706,0.428061333333334,NA,22.6656666666667,25.7986666666667,23.9716666666667
-0.797924430107524,23.5912243154122,2.25939761290323,26.6485463584229,0.426112666666668,NA,22.7933333333333,26.0475,24.1591666666667
-0.80708116129032,23.7427037849462,2.26058335483871,26.8103683010753,0.424164000000001,NA,23.019,26.3198333333333,24.385
-0.816237892473116,23.8941832544803,2.2617690967742,26.9721902437276,0.422215333333334,NA,23.2891666666667,26.5921666666667,24.5333333333333
-0.825394623655911,24.0456627240143,2.26295483870968,27.1340121863799,0.420266666666668,NA,23.3236666666667,26.7898333333333,24.6408333333333
-0.834551354838707,24.1971421935484,2.26414058064516,27.2958341290323,0.418318000000001,NA,23.3958333333333,26.888,24.7333333333333
-0.843708086021503,24.3486216630824,2.26532632258065,27.4576560716846,0.416369333333334,NA,23.4975,27.0261666666667,24.8516666666667
-0.852864817204299,24.5001011326165,2.26651206451613,27.6194780143369,0.414420666666668,NA,23.5465,27.1995,24.8866666666667
-0.862021548387094,24.6515806021505,2.26769780645161,27.7812999569892,0.412472000000001,NA,23.741,27.2515,25.1616666666667
-0.87117827956989,24.8030600716846,2.2688835483871,27.9431218996416,0.410523333333334,NA,23.8626666666667,27.3876666666667,25.4691666666667
-0.880335010752686,24.9545395412186,2.27006929032258,28.1049438422939,0.408574666666668,NA,24.1113333333333,27.4376666666667,25.7033333333333
-0.889491741935482,25.1060190107527,2.27125503225807,28.2667657849462,0.406626000000001,NA,24.557,27.5375,25.9925
-0.898648473118277,25.2574984802867,2.27244077419355,28.4285877275986,0.404677333333334,NA,24.8096666666667,27.6081666666667,26.1733333333333
-0.907805204301073,25.4089779498208,2.27362651612903,28.5904096702509,0.402728666666668,NA,24.9435,27.9515,26.26
-0.916961935483869,25.5604574193548,2.27481225806452,28.7522316129032,0.400780000000001,NA,24.9938333333333,28.21,26.4208333333333
-0.922493916059658,25.666621588623,2.25043809920222,28.8395536038848,0.39813806451613,NA,25.0815,28.489,26.6233333333333
-0.928025896635447,25.7727857578911,2.22606394033993,28.9268755948665,0.395496129032259,NA,25.4655,28.7443333333333,26.885
-0.933557877211237,25.8789499271592,2.20168978147763,29.0141975858481,0.392854193548388,NA,25.6706666666667,28.9823333333333,27.0425
-0.939089857787026,25.9851140964273,2.17731562261533,29.1015195768297,0.390212258064517,NA,25.8218333333333,29.1806666666667,27.1025
-0.944621838362815,26.0912782656955,2.15294146375304,29.1888415678113,0.387570322580646,NA,25.9505,29.1956666666667,27.165
-0.950153818938605,26.1974424349636,2.12856730489074,29.2761635587929,0.384928387096775,NA,25.9783333333333,29.0996666666667,27.2858333333333
-0.955685799514394,26.3036066042317,2.10419314602844,29.3634855497745,0.382286451612904,NA,26.0973333333333,28.9805,27.5166666666667
-0.961217780090183,26.4097707734998,2.07981898716615,29.4508075407562,0.379644516129033,NA,26.0835,28.8985,27.7108333333333
-0.966749760665973,26.5159349427679,2.05544482830385,29.5381295317378,0.377002580645162,NA,26.2091666666667,29.028,27.88
-0.972281741241762,26.6220991120361,2.03107066944156,29.6254515227194,0.374360645161291,NA,26.2785,29.1386666666667,28.0025
-0.977813721817551,26.7282632813042,2.00669651057926,29.712773513701,0.37171870967742,NA,26.3706666666667,29.2866666666667,28.0941666666667
-0.98334570239334,26.8344274505723,1.98232235171696,29.8000955046826,0.369076774193549,NA,26.4906666666667,29.5495,28.295
-0.98887768296913,26.9405916198404,1.95794819285467,29.8874174956642,0.366434838709678,NA,26.7041666666667,29.8313333333333,28.3841666666667
-0.994409663544919,27.0467557891086,1.93357403399237,29.9747394866459,0.363792903225807,NA,26.9641666666667,29.996,28.5216666666667
-0.999941644120708,27.1529199583767,1.90919987513007,30.0620614776275,0.361150967741936,NA,27.2401666666667,29.9476666666667,28.64
-1.0054736246965,27.2590841276448,1.88482571626778,30.1493834686091,0.358509032258065,NA,27.4275,30.117,28.6683333333333
-1.01100560527229,27.3652482969129,1.86045155740548,30.2367054595907,0.355867096774194,NA,27.3725,30.2518333333333,28.8416666666667
-1.01653758584808,27.4714124661811,1.83607739854318,30.3240274505723,0.353225161290323,NA,27.4585,30.29,28.9766666666667
-1.02206956642387,27.5775766354492,1.81170323968089,30.4113494415539,0.350583225806452,NA,27.6555,30.3223333333333,29.0933333333333
-1.02760154699965,27.6837408047173,1.78732908081859,30.4986714325356,0.347941290322581,NA,27.8205,30.3981666666667,29.1375
-1.03313352757544,27.7899049739854,1.7629549219563,30.5859934235172,0.34529935483871,NA,28.008,30.4461666666667,29.1816666666667
-1.03866550815123,27.8960691432536,1.738580763094,30.6733154144988,0.342657419354839,NA,28.169,30.6228333333333,29.2633333333333
-1.04419748872702,28.0022333125217,1.7142066042317,30.7606374054804,0.340015483870968,NA,28.1845,30.7415,29.375
-1.04972946930281,28.1083974817898,1.68983244536941,30.847959396462,0.337373548387097,NA,28.2925,30.787,29.4658333333333
-1.0552614498786,28.2145616510579,1.66545828650711,30.9352813874436,0.334731612903226,NA,28.3478333333333,30.8395,29.4525
-1.06079343045439,28.320725820326,1.64108412764481,31.0226033784253,0.332089677419355,NA,28.3298333333333,31.0076666666667,29.4333333333333
-1.06632541103018,28.4268899895942,1.61670996878252,31.1099253694069,0.329447741935484,NA,28.3831666666667,31.1235,29.4033333333333
-1.07185739160597,28.5330541588623,1.59233580992022,31.1972473603885,0.326805806451613,NA,28.4563333333333,31.1811666666667,29.4966666666667
-1.07738937218176,28.6392183281304,1.56796165105793,31.2845693513701,0.324163870967742,NA,28.4748333333333,31.2153333333333,29.6983333333333
-1.08292135275755,28.7453824973985,1.54358749219563,31.3718913423517,0.321521935483871,NA,28.5603333333333,31.2065,29.8766666666667
-1.08845333333334,28.8515466666667,1.51921333333333,31.4592133333333,0.31888,NA,28.5326666666667,31.1403333333333,29.94
-1.09265650179212,28.8447198422939,1.51473848028674,31.4521148243728,0.322884,NA,28.5868333333333,31.089,29.9591666666667
-1.0968596702509,28.8378930179211,1.51026362724014,31.4450163154122,0.326888,NA,28.6855,30.9935,29.9791666666667
-1.10106283870968,28.8310661935484,1.50578877419355,31.4379178064516,0.330892,NA,28.7728333333333,31.0238333333333,30.0925
-1.10526600716846,28.8242393691756,1.50131392114695,31.430819297491,0.334896,NA,28.7533333333333,31.0481666666667,30.1108333333333
-1.10946917562724,28.8174125448029,1.49683906810036,31.4237207885305,0.3389,NA,28.7208333333333,30.8998333333333,30.0983333333333
-1.11367234408602,28.8105857204301,1.49236421505376,31.4166222795699,0.342904,NA,28.7196666666667,30.9131666666667,29.9075
-1.11787551254481,28.8037588960573,1.48788936200717,31.4095237706093,0.346908,NA,28.6798333333333,30.9756666666667,29.935
-1.12207868100359,28.7969320716846,1.48341450896057,31.4024252616487,0.350912,NA,28.66,30.9905,30
-1.12628184946237,28.7901052473118,1.47893965591398,31.3953267526882,0.354916,NA,28.6985,30.887,30
-1.13048501792115,28.7832784229391,1.47446480286738,31.3882282437276,0.35892,NA,28.7398333333333,30.8215,29.9916666666667
-1.13468818637993,28.7764515985663,1.46998994982079,31.381129734767,0.362924,NA,28.6733333333333,30.8641666666667,29.9033333333333
-1.13889135483871,28.7696247741935,1.46551509677419,31.3740312258065,0.366928,NA,28.6903333333333,30.9135,29.8041666666667
-1.14309452329749,28.7627979498208,1.4610402437276,31.3669327168459,0.370932,NA,28.714,30.9661666666667,29.7575
-1.14729769175627,28.755971125448,1.456565390681,31.3598342078853,0.374936,NA,28.6951666666667,31.0035,29.725
-1.15150086021506,28.7491443010753,1.45209053763441,31.3527356989247,0.37894,NA,28.5885,30.9698333333333,29.7
-1.15570402867384,28.7423174767025,1.44761568458782,31.3456371899642,0.382944,NA,28.6513333333333,30.9565,29.7191666666667
-1.15990719713262,28.7354906523297,1.44314083154122,31.3385386810036,0.386948,NA,28.6823333333333,30.8903333333333,29.7375
-1.1641103655914,28.728663827957,1.43866597849463,31.331440172043,0.390952,NA,28.6651666666667,30.8066666666667,29.7541666666667
-1.16831353405018,28.7218370035842,1.43419112544803,31.3243416630824,0.394956,NA,28.5823333333333,30.817,29.7508333333333
-1.17251670250896,28.7150101792115,1.42971627240144,31.3172431541219,0.39896,NA,28.5186666666667,30.9355,29.81
-1.17671987096774,28.7081833548387,1.42524141935484,31.3101446451613,0.402964,NA,28.4296666666667,31.0093333333333,29.7833333333333
-1.18092303942652,28.7013565304659,1.42076656630825,31.3030461362007,0.406968,NA,28.3973333333333,31.0171666666667,29.68
-1.1851262078853,28.6945297060932,1.41629171326165,31.2959476272401,0.410972,NA,28.3558333333333,30.9686666666667,29.695
-1.18932937634409,28.6877028817204,1.41181686021506,31.2888491182796,0.414976,NA,28.2776666666667,30.9218333333333,29.7916666666667
-1.19353254480287,28.6808760573477,1.40734200716846,31.281750609319,0.41898,NA,28.2295,30.863,29.8075
-1.19773571326165,28.6740492329749,1.40286715412187,31.2746521003584,0.422984,NA,28.1665,30.8181666666667,29.8766666666667
-1.20193888172043,28.6672224086022,1.39839230107527,31.2675535913978,0.426988,NA,28.1325,30.7311666666667,29.9366666666667
-1.20614205017921,28.6603955842294,1.39391744802868,31.2604550824373,0.430992,NA,28.0961666666667,30.7701666666667,29.9116666666667
-1.21034521863799,28.6535687598566,1.38944259498208,31.2533565734767,0.434996,NA,28.1348333333333,30.8075,29.8966666666667
-1.21454838709677,28.6467419354839,1.38496774193549,31.2462580645161,0.439,NA,28.1543333333333,30.8406666666667,29.8716666666667
-1.21663321540062,28.6226747970864,1.42217531737773,31.2614833298647,0.443970322580645,NA,28.1738333333333,30.8101666666667,29.8041666666667
-1.21871804370447,28.5986076586889,1.45938289281998,31.2767085952133,0.44894064516129,NA,28.1663333333333,30.8765,29.815
-1.22080287200832,28.5745405202914,1.49659046826223,31.2919338605619,0.453910967741936,NA,28.2428333333333,30.99,29.8225
-1.22288770031217,28.5504733818939,1.53379804370448,31.3071591259105,0.458881290322581,NA,28.35,30.9985,29.7783333333333
-1.22497252861602,28.5264062434964,1.57100561914672,31.3223843912591,0.463851612903226,NA,28.3838333333333,31.0253333333333,29.69
-1.22705735691987,28.5023391050989,1.60821319458897,31.3376096566077,0.468821935483871,NA,28.3161666666667,31.0583333333333,29.6058333333333
-1.22914218522372,28.4782719667014,1.64542077003122,31.3528349219563,0.473792258064516,NA,28.2731666666667,31.2106666666667,29.6066666666667
-1.23122701352757,28.4542048283039,1.68262834547347,31.3680601873049,0.478762580645161,NA,28.2351666666667,31.2951666666667,29.6691666666667
-1.23331184183142,28.4301376899063,1.71983592091572,31.3832854526535,0.483732903225807,NA,28.1643333333333,31.3656666666667,29.7541666666667
-1.23539667013527,28.4060705515088,1.75704349635796,31.3985107180021,0.488703225806452,NA,28.1326666666667,31.4113333333333,29.8366666666667
-1.23748149843912,28.3820034131113,1.79425107180021,31.4137359833507,0.493673548387097,NA,28.0908333333333,31.3868333333333,29.9075
-1.23956632674297,28.3579362747138,1.83145864724246,31.4289612486993,0.498643870967742,NA,28.1453333333333,31.2863333333333,29.8608333333333
-1.24165115504682,28.3338691363163,1.86866622268471,31.4441865140479,0.503614193548387,NA,28.1778333333333,31.2023333333333,29.77
-1.24373598335068,28.3098019979188,1.90587379812695,31.4594117793965,0.508584516129033,NA,28.1378333333333,31.2278333333333,29.8033333333333
-1.24582081165453,28.2857348595213,1.9430813735692,31.4746370447451,0.513554838709678,NA,28.0575,31.1998333333333,29.82
-1.24790563995838,28.2616677211238,1.98028894901145,31.4898623100937,0.518525161290323,NA,27.8225,31.1805,29.7958333333333
-1.24999046826223,28.2376005827263,2.0174965244537,31.5050875754422,0.523495483870968,NA,27.633,31.1551666666667,29.7583333333333
-1.25207529656608,28.2135334443288,2.05470409989594,31.5203128407908,0.528465806451613,NA,27.4963333333333,31.0951666666667,29.7858333333333
-1.25416012486993,28.1894663059313,2.09191167533819,31.5355381061394,0.533436129032258,NA,27.4633333333333,31.0075,29.7691666666667
-1.25624495317378,28.1653991675338,2.12911925078044,31.550763371488,0.538406451612904,NA,27.575,30.9285,29.695
-1.25832978147763,28.1413320291363,2.16632682622269,31.5659886368366,0.543376774193549,NA,27.879,30.9266666666667,29.6316666666667
-1.26041460978148,28.1172648907388,2.20353440166493,31.5812139021852,0.548347096774194,NA,28.0441666666667,30.9735,29.59
-1.26249943808533,28.0931977523413,2.24074197710718,31.5964391675338,0.553317419354839,NA,28.0273333333333,30.9708333333333,29.4891666666667
-1.26458426638918,28.0691306139438,2.27794955254943,31.6116644328824,0.558287741935484,NA,27.9801666666667,30.9808333333333,29.4758333333333
-1.26666909469303,28.0450634755463,2.31515712799168,31.626889698231,0.563258064516129,NA,27.9383333333333,30.9223333333333,29.4666666666667
-1.26875392299688,28.0209963371488,2.35236470343392,31.6421149635796,0.568228387096775,NA,27.881,30.9148333333333,29.3475
-1.27083875130073,27.9969291987513,2.38957227887617,31.6573402289282,0.57319870967742,NA,27.8065,30.905,29.2966666666667
-1.27292357960458,27.9728620603538,2.42677985431842,31.6725654942768,0.578169032258065,NA,27.7583333333333,30.9068333333333,29.2566666666667
-1.27500840790843,27.9487949219563,2.46398742976067,31.6877907596254,0.58313935483871,NA,27.673,30.9645,29.1991666666667
-1.27709323621228,27.9247277835588,2.50119500520291,31.703016024974,0.588109677419355,NA,27.5956666666667,31.0071666666667,29.1866666666667
-1.27917806451613,27.9006606451613,2.53840258064516,31.7182412903226,0.59308,NA,27.409,31.1126666666667,29.1983333333333
-1.27477275060701,27.806818473812,2.52365475546306,31.6052459798821,0.59377806451613,NA,27.2246666666667,31.1225,29.1691666666667
-1.27036743669788,27.7129763024627,2.50890693028096,31.4922506694416,0.594476129032259,NA,27.0398333333333,31.0491666666667,29.055
-1.26596212278876,27.6191341311134,2.49415910509886,31.379255359001,0.595174193548388,NA,26.9443333333333,30.9885,28.9308333333333
-1.26155680887964,27.5252919597641,2.47941127991675,31.2662600485605,0.595872258064517,NA,26.9521666666667,30.9281666666667,28.8491666666667
-1.25715149497052,27.4314497884148,2.46466345473465,31.15326473812,0.596570322580646,NA,26.9225,30.7393333333333,28.7833333333333
-1.25274618106139,27.3376076170656,2.44991562955255,31.0402694276795,0.597268387096775,NA,26.8616666666667,30.5803333333333,28.6966666666667
-1.24834086715227,27.2437654457163,2.43516780437045,30.927274117239,0.597966451612904,NA,26.7601666666667,30.419,28.5225
-1.24393555324315,27.149923274367,2.42041997918835,30.8142788067985,0.598664516129033,NA,26.6436666666667,30.2821666666667,28.3308333333333
-1.23953023933403,27.0560811030177,2.40567215400624,30.701283496358,0.599362580645162,NA,26.6025,30.0253333333333,28.2291666666667
-1.2351249254249,26.9622389316684,2.39092432882414,30.5882881859174,0.600060645161291,NA,26.5746666666667,29.7285,28.1541666666667
-1.23071961151578,26.8683967603191,2.37617650364204,30.4752928754769,0.60075870967742,NA,26.3983333333333,29.4246666666667,28.1258333333333
-1.22631429760666,26.7745545889698,2.36142867845994,30.3622975650364,0.601456774193549,NA,26.2665,29.2926666666667,28.0575
-1.22190898369754,26.6807124176205,2.34668085327784,30.2493022545959,0.602154838709679,NA,26.2671666666667,29.2385,27.995
-1.21750366978841,26.5868702462712,2.33193302809573,30.1363069441554,0.602852903225808,NA,26.294,29.1896666666667,27.9533333333333
-1.21309835587929,26.493028074922,2.31718520291363,30.0233116337149,0.603550967741937,NA,26.2783333333333,29.1058333333333,27.9316666666667
-1.20869304197017,26.3991859035727,2.30243737773153,29.9103163232744,0.604249032258066,NA,26.3018333333333,29.002,27.8333333333333
-1.20428772806105,26.3053437322234,2.28768955254943,29.7973210128339,0.604947096774195,NA,26.1766666666667,28.8553333333333,27.7458333333333
-1.19988241415192,26.2115015608741,2.27294172736733,29.6843257023933,0.605645161290324,NA,26.0853333333333,28.696,27.6208333333333
-1.1954771002428,26.1176593895248,2.25819390218523,29.5713303919528,0.606343225806453,NA,25.9441666666667,28.5941666666667,27.4183333333333
-1.19107178633368,26.0238172181755,2.24344607700312,29.4583350815123,0.607041290322582,NA,25.7105,28.4941666666667,27.2858333333333
-1.18666647242456,25.9299750468262,2.22869825182102,29.3453397710718,0.607739354838711,NA,25.4543333333333,28.3776666666667,27.2358333333333
-1.18226115851543,25.8361328754769,2.21395042663892,29.2323444606313,0.60843741935484,NA,25.2613333333333,28.2908333333333,27.2783333333333
-1.17785584460631,25.7422907041276,2.19920260145682,29.1193491501908,0.609135483870969,NA,25.1701666666667,28.1685,27.275
-1.17345053069719,25.6484485327784,2.18445477627472,29.0063538397503,0.609833548387098,NA,25.2063333333333,28.0711666666667,27.1175
-1.16904521678807,25.5546063614291,2.16970695109261,28.8933585293097,0.610531612903227,NA,25.332,27.9853333333333,26.9691666666667
-1.16463990287895,25.4607641900798,2.15495912591051,28.7803632188692,0.611229677419357,NA,25.1308333333333,27.8831666666667,26.8691666666667
-1.16023458896982,25.3669220187305,2.14021130072841,28.6673679084287,0.611927741935486,NA,24.9958333333333,27.8738333333333,26.6841666666667
-1.1558292750607,25.2730798473812,2.12546347554631,28.5543725979882,0.612625806451615,NA,24.8963333333333,27.824,26.5191666666667
-1.15142396115158,25.1792376760319,2.11071565036421,28.4413772875477,0.613323870967744,NA,24.894,27.7646666666667,26.4058333333333
-1.14701864724246,25.0853955046826,2.0959678251821,28.3283819771072,0.614021935483873,NA,24.7008333333333,27.636,26.2708333333333
-1.14261333333333,24.9915533333333,2.08122,28.2153866666667,0.614720000000002,NA,24.3768333333333,27.6006666666667,26.1341666666667
-1.12270925448029,24.8428722867383,2.06646404301075,28.0320455842294,0.613842000000002,NA,24.4656666666667,27.61,26.07
-1.10280517562724,24.6941912401434,2.05170808602151,27.8487045017921,0.612964000000002,NA,24.4616666666667,27.5933333333333,25.935
-1.08290109677419,24.5455101935484,2.03695212903226,27.6653634193548,0.612086000000001,NA,24.331,27.5423333333333,25.7425
-1.06299701792115,24.3968291469534,2.02219617204301,27.4820223369176,0.611208000000001,NA,24.1935,27.5126666666667,25.5541666666667
-1.0430929390681,24.2481481003584,2.00744021505376,27.2986812544803,0.610330000000001,NA,23.9368333333333,27.4446666666667,25.4225
-1.02318886021505,24.0994670537634,1.99268425806452,27.115340172043,0.609452000000001,NA,23.7631666666667,27.2743333333333,25.26
-1.00328478136201,23.9507860071685,1.97792830107527,26.9319990896057,0.608574000000001,NA,23.615,27.0393333333333,25.0266666666667
-0.983380702508961,23.8021049605735,1.96317234408602,26.7486580071685,0.607696000000001,NA,23.5406666666667,26.8235,25
-0.963476623655914,23.6534239139785,1.94841638709677,26.5653169247312,0.606818000000001,NA,23.4976666666667,26.6831666666667,24.8541666666667
-0.943572544802868,23.5047428673835,1.93366043010753,26.3819758422939,0.60594,NA,23.5151666666667,26.4811666666667,24.6925
-0.923668465949821,23.3560618207885,1.91890447311828,26.1986347598566,0.605062,NA,23.3958333333333,26.3575,24.6133333333333
-0.903764387096775,23.2073807741935,1.90414851612903,26.0152936774194,0.604184,NA,23.3866666666667,26.0373333333333,24.4791666666667
-0.883860308243728,23.0586997275986,1.88939255913979,25.8319525949821,0.603306,NA,23.3406666666667,25.8385,24.4066666666667
-0.863956229390682,22.9100186810036,1.87463660215054,25.6486115125448,0.602428,NA,23.155,25.7213333333333,24.2216666666667
-0.844052150537635,22.7613376344086,1.85988064516129,25.4652704301075,0.60155,NA,23.0181666666667,25.5186666666667,24.0408333333333
-0.824148071684589,22.6126565878136,1.84512468817204,25.2819293476702,0.600671999999999,NA,22.7615,25.2385,23.8708333333333
-0.804243992831542,22.4639755412186,1.8303687311828,25.098588265233,0.599793999999999,NA,22.524,25.0588333333333,23.7133333333333
-0.784339913978496,22.3152944946237,1.81561277419355,24.9152471827957,0.598915999999999,NA,22.131,24.7743333333333,23.4975
-0.764435835125449,22.1666134480287,1.8008568172043,24.7319061003584,0.598037999999999,NA,21.8206666666667,24.5706666666667,23.4175
-0.744531756272403,22.0179324014337,1.78610086021505,24.5485650179211,0.597159999999999,NA,21.5413333333333,24.3828333333333,23.0358333333333
-0.724627677419356,21.8692513548387,1.77134490322581,24.3652239354839,0.596281999999999,NA,21.4066666666667,24.3088333333333,22.8841666666667
-0.70472359856631,21.7205703082437,1.75658894623656,24.1818828530466,0.595403999999998,NA,21.328,24.0475,22.7041666666667
-0.684819519713263,21.5718892616487,1.74183298924731,23.9985417706093,0.594525999999998,NA,21.0143333333333,23.941,22.525
-0.664915440860216,21.4232082150538,1.72707703225806,23.815200688172,0.593647999999998,NA,20.876,23.7603333333333,22.4316666666667
-0.64501136200717,21.2745271684588,1.71232107526882,23.6318596057348,0.592769999999998,NA,20.7893333333333,23.483,22.3725
-0.625107283154123,21.1258461218638,1.69756511827957,23.4485185232975,0.591891999999998,NA,20.7075,23.3951666666667,22.115
-0.605203204301077,20.9771650752688,1.68280916129032,23.2651774408602,0.591013999999998,NA,20.4861666666667,23.0958333333333,21.8566666666667
-0.58529912544803,20.8284840286738,1.66805320430107,23.0818363584229,0.590135999999998,NA,20.36,22.7705,21.585
-0.565395046594984,20.6798029820789,1.65329724731183,22.8984952759857,0.589257999999997,NA,20.283,22.5881666666667,21.4016666666667
-0.545490967741937,20.5311219354839,1.63854129032258,22.7151541935484,0.588379999999997,NA,20.0425,22.3275,21.1975
-0.582923517169617,20.2929653139091,1.66480662504336,22.5406954561221,0.588419354838707,NA,19.7538333333333,21.9478333333333,20.9308333333333
-0.620356066597296,20.0548086923344,1.69107195976413,22.3662367186958,0.588458709677417,NA,19.4803333333333,21.6826666666667,20.62
-0.657788616024976,19.8166520707596,1.71733729448491,22.1917779812695,0.588498064516126,NA,19.1345,21.5316666666667,20.3716666666667
-0.695221165452655,19.5784954491849,1.74360262920569,22.0173192438432,0.588537419354836,NA,18.7365,21.4433333333333,20.1891666666667
-0.732653714880334,19.3403388276101,1.76986796392646,21.8428605064169,0.588576774193546,NA,18.4421666666667,21.373,20.0983333333333
-0.770086264308014,19.1021822060354,1.79613329864724,21.6684017689906,0.588616129032255,NA,18.1265,21.163,19.9308333333333
-0.807518813735693,18.8640255844606,1.82239863336802,21.4939430315643,0.588655483870965,NA,17.8551666666667,20.9475,19.7841666666667
-0.844951363163373,18.6258689628859,1.84866396808879,21.3194842941381,0.588694838709675,NA,17.7533333333333,20.789,19.56
-0.882383912591052,18.3877123413111,1.87492930280957,21.1450255567118,0.588734193548384,NA,17.3796666666667,20.55,19.3641666666667
-0.919816462018732,18.1495557197364,1.90119463753035,20.9705668192855,0.588773548387094,NA,17.318,20.3645,19.1266666666667
-0.957249011446411,17.9113990981616,1.92745997225113,20.7961080818592,0.588812903225804,NA,17.231,20.1861666666667,18.8883333333333
-0.99468156087409,17.6732424765869,1.9537253069719,20.6216493444329,0.588852258064513,NA,16.929,19.8423333333333,18.6358333333333
-1.03211411030177,17.4350858550121,1.97999064169268,20.4471906070066,0.588891612903223,NA,16.6963333333333,19.7606666666667,18.37
-1.06954665972945,17.1969292334374,2.00625597641346,20.2727318695803,0.588930967741933,NA,16.568,19.8341666666667,18.1183333333333
-1.10697920915713,16.9587726118626,2.03252131113423,20.098273132154,0.588970322580642,NA,16.2358333333333,19.7951666666667,17.8891666666667
-1.14441175858481,16.7206159902879,2.05878664585501,19.9238143947277,0.589009677419352,NA,15.9831666666667,19.5203333333333,17.6841666666667
-1.18184430801249,16.4824593687131,2.08505198057579,19.7493556573014,0.589049032258062,NA,15.7428333333333,19.2416666666667,17.4166666666667
-1.21927685744017,16.2443027471384,2.11131731529656,19.5748969198751,0.589088387096771,NA,15.4453333333333,19.0436666666667,17.2783333333333
-1.25670940686785,16.0061461255636,2.13758265001734,19.4004381824488,0.589127741935481,NA,15.2385,18.8668333333333,17.0833333333333
-1.29414195629553,15.7679895039889,2.16384798473812,19.2259794450225,0.589167096774191,NA,15.0568333333333,18.64,16.8366666666667
-1.33157450572321,15.5298328824142,2.1901133194589,19.0515207075963,0.5892064516129,NA,14.8371666666667,18.384,16.595
-1.36900705515088,15.2916762608394,2.21637865417967,18.87706197017,0.58924580645161,NA,14.6656666666667,18.1915,16.5775
-1.40643960457856,15.0535196392647,2.24264398890045,18.7026032327437,0.58928516129032,NA,14.5081666666667,18.0636666666667,16.3125
-1.44387215400624,14.8153630176899,2.26890932362123,18.5281444953174,0.589324516129029,NA,14.2248333333333,17.8305,16.1558333333333
-1.48130470343392,14.5772063961152,2.295174658342,18.3536857578911,0.589363870967739,NA,13.8875,17.56,16.0791666666667
-1.5187372528616,14.3390497745404,2.32143999306278,18.1792270204648,0.589403225806449,NA,13.6193333333333,17.391,15.7933333333333
-1.55616980228928,14.1008931529657,2.34770532778356,18.0047682830385,0.589442580645159,NA,13.3343333333333,17.5056666666667,15.4083333333333
