"NearFut.ppt.Diffs.10","NearFut.ppt.sum.10","NearFut.ppt.Diffs.90","NearFut.ppt.sum.90","ppt_rollsum.10","ppt_rollsum.90","ppt_rollsum.med","NearFut.ppt.Diffs.Med","NearFut.ppt.sum.med ","NearFut.SWP.Deep.Diffs.10","NearFut.SWP.Deep.mean.10","NearFut.SWP.Deep.Diffs.90","NearFut.SWP.Deep.mean.90","SWP.Deep_rollmean.10","SWP.Deep_rollmean.90","SWP.Deep_rollmean.med","NearFut.SWP.Deep.Diffs.Med","NearFut.SWP.Deep.mean.med","NearFut.SWP.Intermediate.Diffs.10","NearFut.SWP.Intermediate.Diffs.90","SWP.Intermediate_rollmean.10","SWP.Intermediate_rollmean.90","SWP.Intermediate_rollmean.med","NearFut.SWP.Intermediate.Diffs.Med","NearFut.SWP.Intermediate.mean.10","NearFut.SWP.Intermediate.mean.90","NearFut.SWP.Intermediate.mean.med","NearFut.SWP.Shallow.Diffs.10","NearFut.SWP.Shallow.mean.10","NearFut.SWP.Shallow.Diffs.90","NearFut.SWP.Shallow.mean.90","SWP.Shallow_rollmean.10","SWP.Shallow_rollmean.90","SWP.Shallow_rollmean.med","NearFut.SWP.Shallow.Diffs.Med","NearFut.SWP.Shallow.mean.med","NearFut.avg_C.Diffs.10","NearFut.avg_C.mean.10","NearFut.avg_C.Diffs.90","NearFut.avg_C.mean.90","NearFut.avg_C.Diffs.Med","NearFut.avg_C.mean.med ","avg_C_rollmean.10","avg_C_rollmean.90","avg_C_rollmean.med","NearFut.VWC.Deep.Diffs.10","NearFut.VWC.Deep.mean.10","NearFut.VWC.Deep.Diffs.90","NearFut.VWC.Deep.mean.90","VWC.Deep_rollmean.10","VWC.Deep_rollmean.90","VWC.Deep_rollmean.med","NearFut.VWC.Deep.Diffs.Med","NearFut.VWC.Deep.mean.med","NearFut.VWC.Intermediate.Diffs.10","NearFut.VWC.Intermediate.mean.10","NearFut.VWC.Intermediate.Diffs.90","NearFut.VWC.Intermediate.mean.90","VWC.Intermediate_rollmean.10","VWC.Intermediate_rollmean.90","VWC.Intermediate_rollmean.med","NearFut.VWC.Intermediate.Diffs.Med","NearFut.VWC.Intermediate.mean.med","NearFut.VWC.Shallow.Diffs.10","NearFut.VWC.Shallow.mean.10","NearFut.VWC.Shallow.Diffs.90","NearFut.VWC.Shallow.mean.90","VWC.Shallow_rollmean.10","VWC.Shallow_rollmean.90","VWC.Shallow_rollmean.med","NearFut.VWC.Shallow.Diffs.Med","NearFut.VWC.Shallow.mean.med"
-0.450820666666667,0.082846,1.56823946666667,2.10190613333333,0.081,2.327,0.495,-0.069472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.226704324174564,0.596310665843841,-3.51108961463038,-0.177444182369639,-0.775084911273236,-0.0322561254611431,-1.08450474935534,-0.261489759336936,-0.89005655064192,-0.338903866566197,-2.07633017690105,1.18129514399669,-0.556131166338163,-3.81008974972125,-0.406354332027612,-1.7929012867986,0.0987499020779079,-1.63867640825695,-0.660573462365588,21.3190322724014,2.24161148387097,24.221217218638,0.455342666666668,NA,20.6696666666667,23.6255,21.8558333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00565601198774946,0.0680113221806107,0.0354551528253082,0.109122486993668,0.0478943639749531,0.107549140480215,0.0721252433627113,-0.00106480228082977,0.0726025318875304,-0.00276334712784291,0.0556406266145548,0.0219889305822966,0.0803929043246943,0.0468452576660474,0.0859188550159652,0.057462720253169,0.000972938895384596,0.0593769126377823
-0.484954,0.090546,1.5938642,2.1693642,0.081,2.624,0.51,-0.066488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.222794671890329,0.642422913656599,-3.54440125785194,-0.193571778405629,-0.850381654081263,-0.0293301895698671,-1.18314330190314,-0.317925716356213,-0.98967881958268,-0.350173052082449,-2.1508626521411,1.20941092482235,-0.591278675236293,-3.81599765665218,-0.413834660935837,-1.89114729947846,0.0992550697768377,-1.70143453028181,-0.669730193548384,21.4705117419355,2.24279722580645,24.3830391612903,0.453394000000001,NA,20.6406666666667,23.9473333333333,22.0008333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00546806858352215,0.0672510982314152,0.0345434486095576,0.107262615424495,0.0477719574635347,0.105043307286427,0.0703356452365478,-0.00102064742777518,0.0716985193871621,-0.00274213767820414,0.0552867954796878,0.0216312702137871,0.079660203371679,0.0468255919374993,0.0854951750638778,0.0566379238939155,0.000953421070517443,0.0589823542284093
-0.519087333333333,0.098246,1.61948893333333,2.23682226666667,0,2.624,0.44,-0.063504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.218885019606093,0.688535161469358,-3.57409923919497,-0.204742318647577,-0.933157915415983,-0.0264042536785912,-1.28178185445094,-0.374361673375491,-1.08930108852344,-0.361442237598701,-2.22539512738114,1.23752670564802,-0.626426184134423,-3.82227713506883,-0.449647239405676,-1.99428809900508,0.0997602374757675,-1.76419265230667,-0.67888692473118,21.6219912114695,2.24398296774194,24.5448611039427,0.451445333333335,NA,20.637,24.3185,22.1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00528012517929484,0.0664908742822197,0.033631744393807,0.105402743855321,0.0476640561654618,0.103458278962922,0.0685871701439923,-0.00097649257472059,0.0707945068867939,-0.00272092822856538,0.0549329643448207,0.0212736098452776,0.0789275024186637,0.0468047317338993,0.0835936511622011,0.0558286742070799,0.000933903245650291,0.0585877958190364
-0.553220666666667,0.105946,1.64511366666667,2.30428033333333,0,2.489,0.44,-0.06052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.214975367321858,0.734647409282117,-3.59983674388407,-0.217714503402972,-1.02380147661012,-0.0234783177873153,-1.38042040699874,-0.430797630394768,-1.1889233574642,-0.372711423114953,-2.29992760262119,1.26564248647368,-0.661573693032554,-3.82844105374989,-0.506625664664427,-2.10167710762766,0.100265405174697,-1.82695077433154,-0.688043655913975,21.7734706810036,2.24516870967742,24.706683046595,0.449496666666668,NA,20.8331666666667,24.5026666666667,22.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00509218177506754,0.0657306503330242,0.0327200401780564,0.103542872286148,0.0475714620789347,0.101750128574012,0.0668855266280759,-0.000932337721665997,0.0698904943864257,-0.00269971877892661,0.0545791332099536,0.0209159494767682,0.0781948014656484,0.0467842977352718,0.0809340400555326,0.0550407557903776,0.000914385420783139,0.0581932374096634
-0.587354,0.113646,1.6707384,2.3717384,0,2.473,0.44,-0.057536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.211065715037623,0.780759657094876,-3.62147709612116,-0.232802377258377,-1.12291581576489,-0.0205523818960393,-1.47905895954654,-0.487233587414045,-1.28854562640496,-0.383980608631205,-2.37446007786123,1.29375826729934,-0.696721201930684,-3.83448257866862,-0.561987580353408,-2.21343637981297,0.100770572873627,-1.8897088963564,-0.697200387096771,21.9249501505376,2.24635445161291,24.8685049892473,0.447548000000001,NA,21.0486666666667,24.5738333333333,22.7816666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00490423837084023,0.0649704263838286,0.0318083359623058,0.101683000716975,0.0474942568205712,0.0999191600078091,0.0652313580133466,-0.000888182868611405,0.0689864818860575,-0.00267850932928784,0.0542253020750866,0.0205582891082587,0.0774621005126331,0.0467643100216059,0.0786910580863126,0.0542733392776249,0.000894867595915987,0.0577986790002904
-0.621487333333333,0.121346,1.69636313333333,2.43919646666667,0,2.473,0.43,-0.054552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.207156062753387,0.826871904907635,-3.6389897715945,-0.249324098485326,-1.23087497266485,-0.0176264460047634,-1.57769751209434,-0.543669544433322,-1.38816789534572,-0.395249794147457,-2.44899255310128,1.32187404812501,-0.731868710828815,-3.9048871660029,-0.613889499634729,-2.32912210253576,0.101275740572557,-1.95246701838126,-0.706357118279567,22.0764296200717,2.24754019354839,25.0303269318996,0.445599333333335,NA,21.2238333333333,24.766,22.9608333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00471629496661293,0.0642102024346331,0.0308966317465551,0.0998231291478012,0.0474322056950877,0.0980797089173332,0.0636286083462511,-0.000844028015556812,0.0680824693856893,-0.00265729987964908,0.0538714709402195,0.0202006287397492,0.0767293995596178,0.0465342955034378,0.0768296360621182,0.053529175067206,0.000875349771048834,0.0574041205909174
-0.655620666666667,0.129046,1.72198786666667,2.50665453333333,0,2.842,0.57,-0.051568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.203246410469152,0.872984152720394,-3.64527061750464,-0.267743398394917,-1.34769868074701,-0.0147005101134874,-1.67633606464215,-0.600105501452599,-1.48779016428648,-0.406518979663709,-2.52352502834132,1.34998982895067,-0.767016219726945,-3.96953634884792,-0.653725104640783,-2.44825838278109,0.101780908271487,-2.01522514040613,-0.715513849462363,22.2279090896057,2.24872593548387,25.192148874552,0.443650666666668,NA,21.3463333333333,25.0146666666667,23.0966666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00452835156238562,0.0634499784854376,0.0299849275308045,0.0979632575786278,0.0474100437305194,0.0962033977873186,0.0620841366803434,-0.00079987316250222,0.0671784568853211,-0.00263609043001031,0.0535176398053524,0.0198429683712397,0.0759966986066025,0.046327679070208,0.0755316650001194,0.0528103783131148,0.000855831946181682,0.0570095621815444
-0.689754,0.136746,1.7476126,2.5741126,0,3.173,0.57,-0.048584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.199336758184917,0.919096400533153,-3.64595215183131,-0.288594999590547,-1.47362972419336,-0.0117745742222115,-1.77497461718995,-0.656541458471876,-1.58741243322724,-0.417788165179961,-2.59805750358137,1.37810560977633,-0.802163728625076,-4.01881441636441,-0.698723113691664,-2.57067320646426,0.102286075970417,-2.07798326243099,-0.724670580645158,22.3793885591398,2.24991167741936,25.3539708172043,0.441702000000001,NA,21.535,25.086,23.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00434040815815832,0.0626897545362421,0.0290732233150539,0.0961033860094544,0.0474076418557914,0.0942679026280888,0.0605992071094832,-0.000755718309447628,0.0662744443849528,-0.00261488098037154,0.0531638086704854,0.0194853080027302,0.0752639976535871,0.0461730395879622,0.0741812905158557,0.0521166910380084,0.00083631412131453,0.0566150037721714
-0.723887333333333,0.144446,1.77323733333333,2.64157066666667,0.063,3.306,0.6,-0.0456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.195427105900682,0.965208648345912,-3.65484928281226,-0.312364772294073,-1.60844366738204,-0.00884863833093556,-1.87361316973775,-0.712977415491153,-1.687034702168,-0.429057350696213,-2.67258997882141,1.40622139060199,-0.837311237523206,-4.0544436229983,-0.762508405744806,-2.58573251991612,0.102791243669346,-2.14074138445585,-0.733827311827954,22.5308680286738,2.25109741935484,25.5157927598566,0.439753333333334,NA,21.662,25.0338333333333,23.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00415246475393101,0.0619295305870466,0.0281615190993033,0.094243514440281,0.0473763386927074,0.092267467672626,0.0591785201984389,-0.000711563456393035,0.0653704318845846,-0.00259367153073277,0.0528099775356183,0.0191276476342208,0.0745312967005718,0.0460627250077373,0.0724457095066131,0.0520342589872074,0.000816796296447378,0.0562204453627984
-0.758020666666667,0.152146,1.79886206666667,2.70902873333333,0.063,3.306,0.655,-0.042616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.191517453616446,1.01132089615867,-3.66773168025986,-0.339096978638907,-1.74478159688331,-0.00592270243965962,-1.97225172228555,-0.769413372510431,-1.78665697110876,-0.440326536212465,-2.74712245406146,1.43433717142766,-0.872458746421336,-4.0776647584621,-0.773318062523362,-2.68488768597318,0.103296411368276,-2.20349950648072,-0.74298404301075,22.6823474982079,2.25228316129032,25.677614702509,0.437804666666668,NA,21.8095,25.0053333333333,23.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0039645213497037,0.0611693066378511,0.0272498148835527,0.0923836428711075,0.0473311852318584,0.0902368938815386,0.0578879488763465,-0.000667408603338443,0.0644664193842164,-0.00257246208109401,0.0524561464007512,0.0187699872657113,0.0737985957475565,0.0459914891437065,0.0721698645161587,0.0515063180755184,0.000797278471580225,0.0558258869534255
-0.792154,0.159846,1.8244868,2.7764868,0.063,3.302,0.655,-0.039632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.187607801332211,1.05743314397143,-3.6805208980408,-0.369090116541921,-1.88885343422571,-0.00299676654838368,-2.07089027483335,-0.825849329529708,-1.88627924004952,-0.451595721728717,-2.8216549293015,1.46245295225332,-0.907606255319467,-4.08773180265936,-0.803458852913184,-2.76195467973865,0.103801579067206,-2.26625762850558,-0.752140774193546,22.8338269677419,2.25346890322581,25.8394366451613,0.435856000000001,NA,21.9661666666667,25.2761666666667,23.6933333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0037765779454764,0.0604090826886556,0.0263381106678021,0.0905237713019341,0.0472865573238251,0.0881878867313892,0.0566565558499764,-0.00062325375028385,0.0635624068838482,-0.00255125263145524,0.0521023152658842,0.0184123268972018,0.0730658947945412,0.04596076633492,0.0714259060580325,0.0511128111093562,0.000777760646713073,0.0554313285440525
-0.826287333333333,0.167546,1.85011153333333,2.84394486666667,0.081,3.291,0.76,-0.036648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.183698149047976,1.10354539178419,-3.69321178352333,-0.401672230961313,-2.04324164215156,-7.08306571077372e-05,-2.16952882738115,-0.882285286548985,-1.98590150899028,-0.462864907244969,-2.89618740454155,1.49056873307898,-0.942753764217597,-4.09591561520926,-0.849596665642222,-2.8052001454194,0.104306746766136,-2.32901575053044,-0.761297505376341,22.985306437276,2.25465464516129,26.0012585878136,0.433907333333334,NA,22.1096666666667,25.4806666666667,23.8183333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00358863454124909,0.0596488587394601,0.0254264064520515,0.0886638997327607,0.0472424669539259,0.0861891228029154,0.0554629747406175,-0.000579098897229258,0.06265839438348,-0.00253004318181647,0.0517484841310171,0.0180546665286923,0.0723331938415259,0.045935861589493,0.0703532509391992,0.0508980599769615,0.000758242821845921,0.0550367701346795
-0.860420666666667,0.175246,1.87573626666667,2.91140293333333,0.072,3.157,0.82,-0.033664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17978849676374,1.14965763959695,-3.70580381242423,-0.436858412573229,-2.2013711788285,0.0028551052341682,-2.26816737992895,-0.938721243568262,-2.08552377793104,-0.474134092761221,-2.9707198797816,1.51868451390465,-0.977901273115728,-4.10391120661779,-0.935109660586562,-2.80463983315723,0.104811914465066,-2.39177387255531,-0.770454236559137,23.13678590681,2.25584038709678,26.163080530466,0.431958666666668,NA,22.3746666666667,25.6396666666667,23.8141666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00340069113702179,0.0588886347902646,0.0245147022363009,0.0868040281635873,0.0471989099397243,0.0842498800688894,0.0543537910703098,-0.000534944044174665,0.0617543818831117,-0.0025088337321777,0.05139465299615,0.0176970061601828,0.0716004928885106,0.0459115906388224,0.0685483454750865,0.050900815450656,0.000738724996978768,0.0546422117253065
-0.894554,0.182946,1.901361,2.978861,0.072,3.112,1.065,-0.03068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.175878844479505,1.19576988740971,-3.71828933436999,-0.474439091753763,-2.33974050197825,0.00578104112544414,-2.36680593247675,-0.995157200587539,-2.1851460468718,-0.485403278277473,-3.04525235502164,1.54680029473031,-1.01304878201386,-4.11170904024777,-1.03098837341566,-2.89224359671148,0.105317082163996,-2.45453199458017,-0.779610967741933,23.2882653763441,2.25702612903226,26.3249024731183,0.430010000000001,NA,22.5598333333333,25.6363333333333,23.8008333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00321274773279448,0.0581284108410691,0.0236029980205503,0.0849441565944139,0.0471559066798819,0.0823866072382688,0.0534632310732595,-0.000490789191120073,0.0608503693827435,-0.00248762428253894,0.051040821861283,0.0173393457916734,0.0708677919354953,0.0458879778108667,0.0667588489897064,0.0504783032078108,0.000719207172111616,0.0542476533159335
-0.928687333333333,0.190646,1.92698573333333,3.04631906666667,0,3.919,1.07,-0.027696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17196919219527,1.24188213522247,-3.73063677725657,-0.514555422780546,-2.50799285184495,0.00870697701672008,-2.46544448502455,-1.05159315760682,-2.28476831581256,-0.496672463793725,-3.11978483026169,1.57491607555597,-1.04819629091199,-4.11928046052365,-1.02338247990657,-2.9973744138236,0.105822249862925,-2.51729011660503,-0.788767698924728,23.4397448458781,2.25821187096774,26.4867244157706,0.428061333333334,NA,22.6656666666667,25.7986666666667,23.9716666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00302480432856717,0.0573681868918736,0.0226912938047997,0.0830842850252404,0.047113559118318,0.080594111910999,0.0524665055047148,-0.000446634338065481,0.0599463568823753,-0.00246641483290017,0.0506869907264159,0.0169816854231639,0.0701350909824799,0.0458651049905456,0.0668929467939197,0.0499922341061684,0.000699689347244464,0.0538530949065605
-0.962820666666667,0.198346,1.95261046666667,3.11377713333333,0.081,2.869,1.07,-0.0247119999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.168059539911034,1.28799438303522,-3.74281292812301,-0.569510987398292,-2.67123415866158,0.011632912907996,-2.56408303757235,-1.10802911462609,-2.38439058475332,-0.507941649309977,-3.19431730550173,1.60303185638164,-1.08334379981012,-4.12497150663856,-1.05643179747524,-2.97612128639433,0.106327417561855,-2.5800482386299,-0.797924430107524,23.5912243154122,2.25939761290323,26.6485463584229,0.426112666666668,NA,22.7933333333333,26.0475,24.1591666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00283686092433987,0.0566079629426781,0.021779589589049,0.081224413456067,0.0470719731239364,0.0784079751919119,0.0515775311191294,-0.000402479485010888,0.0590423443820071,-0.0024452053832614,0.0503331595915488,0.0166240250546544,0.0694023900294646,0.0458479478189124,0.0663192407722234,0.050088732728857,0.000680171522377312,0.0534585364971875
-0.996954,0.206046,1.9782352,3.1812352,0.081,2.833,1.07,-0.0217279999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.164149887626799,1.33410663084798,-3.75478270467991,-0.642071708044674,-2.83243793179345,0.014558848799272,-2.66272159012015,-1.16446507164537,-2.48401285369408,-0.519210834826229,-3.26884978074178,1.6311476372073,-1.11849130870825,-4.1319919829131,-1.11014003478453,-3.07630028007436,0.106832585260785,-2.64280636065476,-0.80708116129032,23.7427037849462,2.26058335483871,26.8103683010753,0.424164000000001,NA,23.019,26.3198333333333,24.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00264891752011256,0.0558477389934826,0.0208678853732984,0.0793645418868936,0.0470312592388553,0.0759007436577601,0.050764948855772,-0.000358324631956296,0.0581383318816389,-0.00242399593362264,0.0499793284566818,0.0162663646861449,0.0686696890764493,0.0458268241291337,0.0654339518363078,0.0496413450307138,0.000660653697510159,0.0530639780878146
-1.03108733333333,0.213746,2.00385993333333,3.24869326666667,0,2.833,1.205,-0.0187439999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.160240235342564,1.38021887866074,-3.76650935507953,-0.727821153997848,-2.98786822323156,0.0174847846905479,-2.76136014266795,-1.22090102866465,-2.58363512263484,-0.530480020342481,-3.34338225598182,1.65926341803296,-1.15363881760638,-4.13870683941479,-1.16513085885813,-3.14710583175598,0.107337752959715,-2.70556448267963,-0.816237892473116,23.8941832544803,2.2617690967742,26.9721902437276,0.422215333333334,NA,23.2891666666667,26.5921666666667,24.5333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00246097411588526,0.0550875150442871,0.0199561811575478,0.0775046703177202,0.0469915319777736,0.0733655764873362,0.0500352885755812,-0.000314169778901703,0.0572343193812707,-0.00240278648398387,0.0496254973218147,0.0159087043176354,0.067936988123434,0.0458066626465746,0.0645822129555038,0.049336157589603,0.000641135872643007,0.0526694196784416
-1.06522066666667,0.221446,2.02948466666667,3.31615133333333,0,3.838,1.275,-0.0157599999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.156330583058329,1.4263311264735,-3.77795946068449,-0.823801845640607,-3.13352212638843,0.0204107205818238,-2.85999869521575,-1.27733698568392,-2.6832573915756,-0.541749205858733,-3.41791473122187,1.68737919885862,-1.18878632650451,-4.14509693962574,-1.22148189382943,-3.15178343309627,0.107842920658645,-2.76832260470449,-0.825394623655911,24.0456627240143,2.26295483870968,27.1340121863799,0.420266666666668,NA,23.3236666666667,26.7898333333333,24.6408333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00227303071165795,0.0543272910950916,0.0190444769417972,0.0756447987485468,0.0469528929865289,0.070943548456026,0.0493940257117601,-0.000270014925847111,0.0563303068809024,-0.0023815770343451,0.0492716661869476,0.015551043949126,0.0672042871704187,0.0457875148217144,0.0637608393683523,0.049316303916558,0.000621618047775855,0.0522748612690686
-1.099354,0.229146,2.0551094,3.3836094,0.081,4.592,1.525,-0.0127759999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.152420930774093,1.47244337428626,-3.78909957022033,-0.929930236086605,-3.25252457436215,0.0233366564730998,-2.95863724776356,-1.3337729427032,-2.78287966051636,-0.553018391374985,-3.49244720646191,1.71549497968429,-1.22393383540264,-4.15112265368919,-1.19129127748843,-3.22106516413072,0.108348088357575,-2.83108072672935,-0.834551354838707,24.1971421935484,2.26414058064516,27.2958341290323,0.418318000000001,NA,23.3958333333333,26.888,24.7333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00208508730743064,0.0535670671458961,0.0181327727260466,0.0737849271793733,0.0469154426795989,0.0686516030680459,0.0488975928633316,-0.000225860072792519,0.0554262943805342,-0.00236036758470633,0.0489178350520806,0.0151933835806165,0.0664715862174034,0.045769493212126,0.0641947591138296,0.0490265579099543,0.000602100222908703,0.0518803028596956
-1.13348733333333,0.236846,2.08073413333333,3.45106746666667,0.234,4.641,1.525,-0.00979199999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.148511278489858,1.51855562209902,-3.79988617748246,-1.04746788708503,-3.34648616636209,0.0262625923643757,-3.05727580031136,-1.39020889972248,-2.88250192945712,-0.564287576891237,-3.56697968170196,1.74361076050995,-1.25908134430077,-4.15675028297817,-1.18670065828908,-3.23506941181381,0.108853256056504,-2.89383884875422,-0.843708086021503,24.3486216630824,2.26532632258065,27.4576560716846,0.416369333333334,NA,23.4975,27.0261666666667,24.8516666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00189714390320334,0.0528068431967006,0.017221068510296,0.0719250556101999,0.0468793138748025,0.0664725681942661,0.048521654081494,-0.000181705219737926,0.054522281880166,-0.00233915813506757,0.0485640039172135,0.014835723212107,0.0657388852643881,0.0457526921896505,0.0642619626087773,0.0489689519192033,0.00058258239804155,0.0514857444503226
-1.16762066666667,0.244546,2.10635886666667,3.51852553333333,0.234,4.645,1.37,-0.00680799999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.144601626205623,1.56466786991178,-3.80340546019812,-1.17773046806885,-3.45802740116325,0.0291885282556517,-3.15591435285916,-1.44664485674176,-2.98212419839788,-0.57555676240749,-3.641512156942,1.77172654133561,-1.2942288531989,-4.16196654949157,-1.15175790187416,-3.32070307496943,0.109358423755434,-2.95659697077908,-0.852864817204299,24.5001011326165,2.26651206451613,27.6194780143369,0.414420666666668,NA,23.5465,27.1995,24.8866666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00170920049897603,0.0520466192475051,0.0163093642945454,0.0700651840410265,0.0468675545350204,0.064394238675771,0.0480924256657935,-0.000137550366683334,0.0536182693797978,-0.0023179486854288,0.0482101727823464,0.0144780628435975,0.0650061843113727,0.045737145068851,0.0647845722484981,0.0486234637034304,0.000563064573174398,0.0510911860409496
-1.201754,0.252246,2.1319836,3.5859836,0.234,4.64,1.37,-0.00382399999999992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.140691973921387,1.61078011772454,-3.81148713565553,-1.32125926395182,-3.54589223089563,0.0321144641469276,-3.25455290540696,-1.50308081376103,-3.08174646733864,-0.586825947923742,-3.71604463218205,1.79984232216128,-1.32937636209703,-4.16649772882763,-1.16384296841174,-3.3666463089595,0.109863591454364,-3.01935509280394,-0.862021548387094,24.6515806021505,2.26769780645161,27.7812999569892,0.412472000000001,NA,23.741,27.2515,25.1616666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00152125709474873,0.0512863952983096,0.0153976600787948,0.0682053124718531,0.0468406026710341,0.0624183895169186,0.0477665129697916,-9.33955136287411e-05,0.0527142568794296,-0.00229673923579003,0.0478563416474794,0.014120402475088,0.0642734833583574,0.0457236599425955,0.06460157253835,0.0484427398170598,0.000543546748307246,0.0506966276315766
-1.23588733333333,0.259946,2.15760833333333,3.65344166666667,0.305,4.481,1.345,-0.000839999999999924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.136782321637152,1.6568923655373,-3.8162147602336,-1.47922049289414,-3.57737863837245,0.0350404000382036,-3.35319145795476,-1.55951677078031,-3.1813687362794,-0.598095133439994,-3.79057710742209,1.82795810298694,-1.36452387099516,-4.15209379585817,-1.2035854167466,-3.46770655268677,0.110368759153294,-3.08211321482881,-0.87117827956989,24.8030600716846,2.2688835483871,27.9431218996416,0.410523333333334,NA,23.8626666666667,27.3876666666667,25.4691666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00133331369052142,0.0505261713491141,0.0144859558630442,0.0663454409026797,0.0468248699991757,0.0605370517791608,0.0476522110534463,-4.92406605741486e-05,0.0518102443790613,-0.00227552978615126,0.0475025105126123,0.0137627421065786,0.0635407824053421,0.0457665918467579,0.0640163907066112,0.0480560100546495,0.000524028923440093,0.0503020692222036
-1.27002066666667,0.267646,2.18323306666667,3.72089973333333,0.253,4.048,1.385,0.00214400000000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.132872669352917,1.70300461335006,-3.82359775012522,-1.65392915686304,-3.61534458512063,0.0379663359294795,-3.45183001050256,-1.61595272779959,-3.28099100522016,-0.609364318956246,-3.86510958266214,1.8560738838126,-1.39967137989329,-4.15866191958302,-1.23135632706707,-3.45717289901644,0.110873926852224,-3.14487133685367,-0.880335010752686,24.9545395412186,2.27006929032258,28.1049438422939,0.408574666666668,NA,24.1113333333333,27.4376666666667,25.7033333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00114537028629411,0.0497659473999186,0.0135742516472935,0.0644855693335062,0.0468003502408902,0.0587329715546308,0.0475160758301622,-5.08580751955637e-06,0.0509062318786931,-0.0022543203365125,0.0471486793777452,0.0134050817380691,0.0628080814523268,0.0457469916654993,0.0636218666504657,0.0480956467587021,0.000504511098572941,0.0499075108128307
