Date,avg_C.mean.med,avg_C.mean.10,avg_C.mean.90,ppt.mean.med,ppt.mean.10,ppt.mean.90,Deep.mean.med,Deep.mean.10,Deep.mean.90,Intermediate.mean.med,Intermediate.mean.10,Intermediate.mean.90,Shallow.mean.med,Shallow.mean.10,Shallow.mean.90,ppt_rollsum.med,ppt_rollsum.10,ppt_rollsum.90,avgC_rollmean.med,avgC_rollmean.10,avgC_rollmean.90,VWCShallow_rollmean.med,VWCShallow_rollmean.10,VWCShallow_rollmean.90,VWCInter_rollmean.med,VWCInter_rollmean.10,VWCInter_rollmean.90,VWCDeep_rollmean.med,VWCDeep_rollmean.10,VWCDeep_rollmean.90,Time
2020-06-29,13.1,13.1,13.1,0,0,0,0.101590916149467,0.101590916149467,0.101590916149467,0.101346652507928,0.101346652507928,0.101346652507928,0.0836981563758478,0.0836981563758478,0.0836981563758478,1.41405166666667,0.93,3.21316533333333,17.5109716944444,17.1812950611111,17.8074235111111,0.0927211627853619,0.092317967273398,0.0988793281519588,0.102001846383976,0.101991137664216,0.102255536905406,0.103034542476851,0.103034542476804,0.103177428302862,Observed
2020-06-30,14.85,14.85,14.85,0,0,0,0.101590904021793,0.101590904021793,0.101590904021793,0.101321949036713,0.101321949036713,0.101321949036713,0.0833561646152076,0.0833561646152076,0.0833561646152076,1.74043833333333,0.93,3.76743066666667,17.6258421388889,17.2871492666667,18.0497760888889,0.0928363337170294,0.0923803333205061,0.101431771783371,0.101712107496474,0.101698616565595,0.102221983838357,0.102615064307171,0.102615064307066,0.102906755357546,Observed
2020-07-01,16.35,16.35,16.35,0,0,0,0.101590889134544,0.101590889134544,0.101590889134544,0.101296709811601,0.101296709811601,0.101296709811601,0.0830141181831277,0.0830141181831277,0.0830141181831277,1.834595,0.979133,4.09777933333333,17.6975452777778,17.42232465,18.2732311777778,0.0929695910763077,0.0925501900274014,0.103332438153455,0.101512758495473,0.10149630399282,0.102287307860399,0.102285434534192,0.102285434533982,0.102742040438806,Observed
2020-07-02,18.35,18.35,18.35,0,0,0,0.101590871237676,0.101590871237676,0.101590871237676,0.10127091599424,0.10127091599424,0.10127091599424,0.0826711863072411,0.0826711863072411,0.0826711863072411,1.834595,0.979133,4.285631,17.8633680277778,17.4499587333333,18.4971427833333,0.0934046120050199,0.0926584826346814,0.105076782899462,0.101386957268648,0.101367395459751,0.102464830366781,0.102040283158394,0.102040087029016,0.102692736778479,Observed
2020-07-03,16.5,16.5,16.5,0.93,0.93,0.93,0.101590850083347,0.101590850083347,0.101590850083347,0.101261636275379,0.101261636275379,0.101261636275379,0.148143421178038,0.148143421178038,0.148143421178038,1.84921833333333,1.01564833333333,4.33832533333333,18.01080525,17.5289501833333,18.6886717833333,0.0940126466940088,0.0927622377007667,0.106577222537952,0.101303692262812,0.101280568743099,0.102587045946226,0.101873511765109,0.10187316884073,0.102676642442672,Observed
2020-07-04,19.7,19.7,19.7,0,0,0,0.101590825425905,0.101590825425905,0.101590825425905,0.101242382562309,0.101242382562309,0.101242382562309,0.120589378728387,0.120589378728387,0.120589378728387,2.03806833333333,1.225729,4.47307333333333,18.15049875,17.6001650166667,18.8865762666667,0.0947568485645716,0.0930328750663297,0.108103674648864,0.101248242117571,0.101222040447381,0.102696692266746,0.101776674645219,0.101775885874763,0.102715521988051,Observed
2020-07-05,21.5,21.5,21.5,0,0,0,0.101590797021858,0.101590797021858,0.101590797021858,0.1011863483331,0.1011863483331,0.1011863483331,0.101041375622595,0.101041375622595,0.101041375622595,2.54443666666667,1.318422,4.82539333333333,18.2714698888889,17.7032170388889,19.0271017333333,0.0965243228281433,0.0933131237011662,0.109108073676794,0.101222241102018,0.101172344025284,0.102844044083355,0.101733546063342,0.101706080603576,0.102794900746793,Observed
2020-07-06,20.1,20.1,20.1,0,0,0,0.101590764629861,0.101590764629861,0.101590764629861,0.10115393458063,0.10115393458063,0.10115393458063,0.0983317922867507,0.0983317922867507,0.0983317922867507,2.91700833333333,1.553406,5.436348,18.2236288333333,17.5583086222222,19.0085491166667,0.0977818792723194,0.093579292154333,0.110731759259092,0.101190111270873,0.101129281673716,0.103644382139933,0.10169529392816,0.101655563148649,0.10288981468383,Observed
2020-07-07,20.45,20.45,20.45,0,0,0,0.101590728010695,0.101590728010695,0.101590728010695,0.101128758096407,0.101128758096407,0.101128758096407,0.0971429136468984,0.0971429136468984,0.0971429136468984,3.08304,1.788332,5.81130566666667,18.1583088055556,17.4366276888889,19.0736014833333,0.0989786467776982,0.0939191801596586,0.112207666205891,0.101198131007053,0.101092515272323,0.103874202394922,0.101673104536739,0.101621124925744,0.103327797811422,Observed
2020-07-08,0.05,0.05,0.05,0,0,0,0.101590686927254,0.101590686927254,0.101590686927254,0.10110719876975,0.10110719876975,0.10110719876975,0.0964107808612409,0.0964107808612409,0.0964107808612409,3.41427166666667,1.921163,6.57087333333333,18.133971,17.3138761333333,19.12563965,0.100181388374456,0.094124574819096,0.115009913575004,0.101270314437656,0.101066455336318,0.104255081200093,0.101714328630916,0.101600093795692,0.103559343413439,Observed
2020-07-09,0.05,0.05,0.05,0,0,0,0.101590641144533,0.101590641144533,0.101590641144533,0.101085997485465,0.101085997485465,0.101085997485465,0.0957548071370841,0.0957548071370841,0.0957548071370841,3.73431833333333,1.92578166666667,6.83625266666667,18.0833850555556,17.2224215166667,19.0859120111111,0.101873923840996,0.0943553585328177,0.11753338210602,0.10135776823381,0.101032603124235,0.104718474274013,0.10177171536672,0.101590428191747,0.103729795726307,Future
2020-07-10,19.8143666666667,18.1553675,21.6745655,0.0224233333333333,0,0.361843333333333,0.101590590429608,0.101590590429594,0.101590590429609,0.101062804310074,0.101013739232468,0.101063252605953,0.0949959538450961,0.0949527712063487,0.107887098691061,4.12229,1.92933466666667,6.92138433333334,18.0626200555556,17.1784586944444,19.1223318166667,0.103632057398574,0.0947259885201522,0.119385533225814,0.101473432724518,0.101022548244132,0.105175499392144,0.101883946346,0.101590366309965,0.104110253859451,Future
2020-07-11,20.1030425,16.7447008333333,22.680103,0,0,0.777794666666667,0.101590534551628,0.101590534551579,0.102004667560755,0.101040009813133,0.100978362216866,0.101644301971479,0.0948364963994831,0.0942441647522488,0.145315201018307,4.39239666666667,2.401959,6.97475833333333,18.0295863611111,17.1269447,19.1073060166667,0.105272563523469,0.095980242875258,0.120319956681008,0.101639858388276,0.100994988892483,0.105778855547619,0.10198546410397,0.101590340747449,0.104388448753679,Future
2020-07-12,20.2997566666667,17.6446316666667,23.132924,0.0593233333333333,0,0.380612,0.101590473281793,0.101590473281664,0.102151503595415,0.101017146428371,0.100940960862617,0.101763633137622,0.0942928705230739,0.093574130593911,0.136067372135499,4.53322333333333,2.77146833333333,7.25669833333333,18.0610254722222,17.1452400388889,19.1501085055556,0.10605037332213,0.0974532454090131,0.121617672694532,0.101967698496675,0.100969944988566,0.106343281833061,0.10215294230773,0.101590340565283,0.104764472859111,Future
2020-07-13,21.1080808333333,18.37077,23.856621,0.04124,0,0.440985666666667,0.101590406393347,0.101590406392979,0.102336216461869,0.100994170076106,0.100914167469869,0.102010760453394,0.0945435288484982,0.092864217588382,0.14298108501538,4.80149666666667,2.78517566666667,8.02338033333333,18.1896021111111,17.2732877444444,19.3138648611111,0.107200316183335,0.0982123784058705,0.123192385188018,0.102029640107268,0.100941966856076,0.106846736130762,0.102339131101819,0.101590314766566,0.105129235459335,Future
2020-07-14,21.02099,18.3906095,23.2543388333333,0,0,0.914423333333333,0.101590333661559,0.101590333660696,0.104470292459358,0.100971938182587,0.1008824291415,0.106343129897797,0.0943762169018471,0.0923382944767111,0.172499921911683,5.30430333333333,2.836088,8.650556,18.4420096111111,17.5421098111111,19.54861465,0.108821843291613,0.0985089362381027,0.12613175299591,0.102235358468033,0.100913837967641,0.107438328691918,0.102412411900995,0.101590233419527,0.105484407405514,Future
2020-07-15,20.6324783333333,18.275406,23.4553865,0.015525,0,0.424798,0.101590254863705,0.101590254861969,0.106212917723956,0.100949339225476,0.100863499021041,0.108827212131411,0.0939078686642983,0.0918006053176553,0.166300585982549,5.52844666666667,2.914511,9.229824,18.6319206111111,17.75730925,19.7022838,0.110897739810296,0.098817628341439,0.127720593460003,0.102517247331019,0.100885926522492,0.10869172145842,0.102553432521537,0.101591227913336,0.105853187335158,Future
2020-07-16,20.2588516666667,17.3155461666667,24.2332605,0.0492616666666667,0,0.490006666666667,0.101590169779061,0.101590169775985,0.107017149693307,0.10092661264239,0.100837705489155,0.108537766932981,0.0967606715355374,0.0915791864949228,0.154675758776545,5.86574166666667,2.940821,9.44980033333333,18.7381972777778,17.8525969444444,19.8116928444444,0.113124649718499,0.09910619609157,0.129657740960465,0.102844570704536,0.100858011253495,0.109880334422806,0.102803794141954,0.101591136945263,0.10654191952257,Future
2020-07-17,20.2437758333333,17.4244883333333,24.2801965,0,0,0.267661333333333,0.10159011535802,0.101590078183809,0.10646426585581,0.100904304024301,0.100777765791143,0.107971678698057,0.0948353002271635,0.0910368467619959,0.139098050221791,5.89411,2.979182,10.1114813333333,18.7830584166667,17.8623160666667,19.8781855777778,0.114209699438562,0.099379194996501,0.131902741948773,0.103138243367132,0.100829991980973,0.111110858840316,0.103056659554507,0.101591039720993,0.10734957133523,Future
2020-07-18,20.5985041666667,17.8130763333333,22.8069066666667,0.0880533333333333,0,0.401567666666667,0.101590020312565,0.101589979868474,0.106013468786074,0.100879556318196,0.100746003506134,0.106898835046766,0.0938854772318251,0.0907788906114132,0.147975711193164,5.31276833333333,2.06367833333333,9.25637866666667,18.9433137777778,17.94151995,20.0392987444444,0.113161300405307,0.0974532312867789,0.131696904396909,0.103294005463195,0.100800255740617,0.112285255654258,0.103208586723166,0.101590936025738,0.108169750927319,Future
2020-07-19,20.5487633333333,17.1745345,22.837735,0.156075,0,0.516096666666667,0.101590670304666,0.101589874614937,0.105504550265516,0.100834667157266,0.100707597419498,0.10688486203803,0.101919499139051,0.0912060542661479,0.135993345335029,5.54220166666667,2.22284233333333,10.044383,18.9800888888889,17.9707262833333,20.1266396611111,0.11395647964278,0.0965844985387512,0.134186018492342,0.103320377175985,0.100793924897932,0.11354517665785,0.103337640915391,0.101596946371754,0.109015769065739,Future
2020-07-20,20.9033783333333,17.9023208333333,23.0650111666667,0.16855,0,0.625346,0.101659229239983,0.101589762210063,0.106065283107933,0.100817707074071,0.100666979595264,0.107902987713419,0.101366324182455,0.0921939709499291,0.163195330222723,5.96105333333333,2.41387766666667,10.3743226666667,18.9219590277778,17.9578906555556,20.1474769222222,0.115402977405518,0.0983455095931117,0.13764202733609,0.103436847131945,0.100876545509467,0.115000913027415,0.103365045135238,0.101667961612403,0.109919262226563,Future
2020-07-21,20.1335975,17.4309371666667,22.8394761666667,0.223366666666667,0,0.510640666666667,0.101655058323143,0.10158964245331,0.10639468977452,0.100883728839792,0.100635155021872,0.10949519403428,0.106166677608072,0.0920464095196674,0.173594706153386,6.273815,2.63930533333333,10.4117016666667,18.9201106388889,17.9471253388889,20.2274322277778,0.116450586823167,0.0982822333741766,0.139936774528971,0.103617713571569,0.100967462355754,0.117015079681389,0.103506484982641,0.101692971467624,0.111010669407982,Future
2020-07-22,19.8759883333333,17.9318858333333,22.8365203333333,0.182636666666667,0,0.808121666666667,0.102209895544177,0.101589515129285,0.108424315856381,0.101624744466095,0.100610317745353,0.11127090276127,0.112583369472343,0.0923112282219353,0.160744137840122,6.36886333333333,3.330681,10.930112,18.9132551666667,17.8297414888889,20.2150972,0.116707494728284,0.0990513468607494,0.142599623153341,0.103766874969811,0.100946533234357,0.118975294979235,0.103634551361771,0.101692877229939,0.112165460601708,Future
2020-07-23,19.9401125,17.5965121666667,22.992236,0.15673,0,0.794541666666667,0.102472900215856,0.101589380017621,0.110038771939167,0.102166162961276,0.10057899441504,0.123302242405855,0.11221560280067,0.0915195486761564,0.177154971617602,6.733335,3.330681,11.3560423333333,19.5753849166667,18.5337142388889,20.8120037611111,0.116809089220352,0.100025067310148,0.146537925719809,0.103886929151377,0.100928097754538,0.119933259172575,0.103745306753519,0.101695360337095,0.113361145987133,Future
2020-07-24,20.030795,18.376219,22.3295501666667,0.07298,0,0.640469,0.102484783524059,0.101589236921853,0.112909352889024,0.101935227984193,0.100529970539704,0.122228951691765,0.105495051771723,0.0914215674545898,0.182014159090021,6.97228666666667,3.33846566666667,11.4330493333333,20.2257248333333,19.1700837444444,21.30260715,0.117596390174828,0.100821690079786,0.149626763957783,0.104049737144582,0.100913076299816,0.120522339843495,0.103843416232743,0.101701937123729,0.114450881604685,Future
2020-07-25,20.6397041666667,17.9258443333333,22.452034,0.0453083333333333,0,0.888371666666667,0.102767079788742,0.101589085655826,0.114864431788561,0.102384108720795,0.100509944733506,0.123379362103605,0.118410190502591,0.0914427298221022,0.185948365358806,7.41965333333333,3.53316333333333,11.371381,20.2171924444444,19.1313581222222,21.1921456833333,0.119435316972928,0.102770825047663,0.151843853003064,0.104423606524218,0.10091810224054,0.122066760375733,0.103962202604086,0.101804308831102,0.11495949775582,Future
2020-07-26,19.8337333333333,18.5829081666667,21.7653706666667,0.167738333333333,0,0.646547666666667,0.103168021638276,0.101588974439676,0.115581532727867,0.103168510152834,0.10055549985354,0.122182215926945,0.131316582441068,0.0916480320815868,0.162532917834465,7.33942666666667,3.954718,11.3703233333333,20.1791799722222,19.1173712222222,21.0344903833333,0.121039645727576,0.104660522051151,0.152601022130771,0.104791664827678,0.100896349348352,0.123341026573445,0.104183565408975,0.101837842154111,0.115409643887334,Future
2020-07-27,20.2606208333333,18.3915376666667,22.4688365,0.140468333333333,0,0.837424,0.10337520817515,0.101588889252694,0.116560909695617,0.103603612595187,0.10055843401864,0.124528339963744,0.123156026209716,0.0922622530723157,0.169687799091908,7.39145333333333,4.45994933333333,11.472341,20.20455,19.1111014555556,20.9664391277778,0.121554909938254,0.107193703027829,0.15313983668534,0.105155984520756,0.10122092148936,0.124825377844858,0.104423764270452,0.101946508872874,0.115947655955376,Future
2020-07-28,20.1196858333333,18.3365766666667,22.3894876666667,0.136756666666667,0,0.484558666666667,0.103191505271657,0.101588720549925,0.119338579667616,0.103092545030422,0.100531462803905,0.133303580126522,0.112566690559547,0.0918741693582527,0.189855548585855,7.21378,4.238053,12.097986,20.1583127222222,19.0441627388889,20.9504478666667,0.123222854386465,0.107066178264971,0.15305211629851,0.105500345945269,0.101278865008733,0.126220585002678,0.104682143334476,0.102037534861458,0.11700429904766,Future
2020-07-29,20.4338,18.1398351666667,21.77686,0.100803333333333,0,0.787187,0.103650024942817,0.101588475738288,0.121920001076164,0.103676339727718,0.100502785854878,0.134766737923988,0.104469355227645,0.091324067162584,0.195089960976706,6.65109166666667,4.11903233333333,12.4087543333333,20.0576890277778,18.9925380555556,20.8900973444445,0.122168012279667,0.106492945976419,0.152982231223576,0.105541015570777,0.101267231230677,0.127339976880988,0.104887703297104,0.102032022586916,0.118095945359268,Future
2020-07-30,20.3360666666667,18.6258978333333,22.3242701666667,0.233633333333333,0,0.610339333333334,0.103824251577893,0.101588356164745,0.123513037423109,0.10369596170349,0.100484605682234,0.137045003061241,0.108555047209552,0.0918043609283584,0.187476117809308,7.03218166666667,3.825414,12.360594,19.9651918055556,18.9444107222222,20.9145526333333,0.121592218634364,0.105797914753477,0.155125909564649,0.105574841765355,0.101255594590577,0.127519855127833,0.104943090525918,0.102025762615396,0.119143998998998,Future
2020-07-31,19.4494758333333,18.0642065,21.9984016666667,0.085665,0,0.682588,0.104615053953934,0.101588160092348,0.123673607083818,0.104294210054014,0.100459251741686,0.135029050550523,0.116673834905311,0.0910188121908015,0.182287009203253,7.28907666666667,3.95276933333333,12.1136173333333,19.9467561388889,18.91018715,21.0173808444445,0.122464615002833,0.10525765052557,0.155446132172155,0.105676902701146,0.101238615772997,0.127269743172077,0.104997085313844,0.102014953467979,0.119986184190063,Future
2020-08-01,19.7533041666667,17.9302458333333,22.5791908333333,0.0758,0,0.688000666666667,0.104550050854126,0.101587954509585,0.124779186230555,0.10422297681665,0.100408672714841,0.133217193755989,0.118673366455287,0.0908611534551696,0.187425083349664,7.99958166666667,3.77638,12.039661,19.8374564722222,18.8070126555556,21.0689328055556,0.123503395328379,0.104922294634591,0.1578050032833,0.105841963176899,0.101224308779983,0.128198302051396,0.105136250004174,0.102005210775894,0.12031574219964,Future
2020-08-02,19.1481166666667,18.0614485,22.0664608333333,0.142153333333333,0,0.587651,0.104745010868751,0.101587739225684,0.124975700091207,0.104766584286375,0.100369549064691,0.130857695495009,0.120256443023311,0.0922477406275835,0.166742793713392,8.22204666666667,3.79883866666667,12.018797,19.7929321944444,18.8125112611111,20.9753003111111,0.124714590796069,0.104797385565356,0.160234538557196,0.106078550881607,0.101214546710751,0.129043821400407,0.105308042072198,0.101998290828983,0.120275346503602,Future
2020-08-03,19.2718091666667,18.1917155,22.036617,0.148336666666667,0,0.685833,0.104887182763456,0.10159021381754,0.123784779200311,0.104939606848008,0.100343956223733,0.129313048049687,0.127615663483241,0.0931984658306602,0.181894910124611,8.16221833333333,3.90126166666667,11.9418046666667,19.6604160277778,18.8480658388889,21.0237022222222,0.126088053516961,0.104751887107747,0.162047637464288,0.106646143358531,0.101205745372955,0.129672367605621,0.105631612786117,0.101993082654661,0.120485656165698,Future
2020-08-04,19.8048575,18.1980393333333,21.9870855,0.177585,0,1.15081233333333,0.105907798778053,0.10158829193405,0.122571589183193,0.106430561995589,0.100501498134429,0.129362795556702,0.130063758378529,0.0934993558559912,0.190952548493594,8.24841833333333,4.13065666666667,12.0204193333333,19.6114521388889,18.8013495333333,21.1093053888889,0.12888504237541,0.104917377961234,0.16239572501038,0.106833540884008,0.101200641109214,0.129509196951174,0.106015864230401,0.101988900872875,0.120780214019329,Future
2020-08-05,20.0205808333333,17.3205558333333,22.3558681666667,0.20267,0,0.643551666666667,0.106083886986193,0.101616760361518,0.122448831464863,0.105983861406389,0.100479763834881,0.12877820482003,0.126252485715339,0.0936677105780707,0.194146635609173,8.17132666666667,3.95344733333333,11.8594086666667,19.5703545833333,18.7666440722222,21.0878585055556,0.129310986563299,0.10641619023283,0.1621217464793,0.10696654167298,0.101213791107226,0.128900080424732,0.106131356674117,0.101992526954567,0.120861003728199,Future
2020-08-06,20.1037108333333,17.1948051666667,22.3147315,0.0646383333333333,0,0.673829666666667,0.106967192501534,0.101600800229768,0.121877465432424,0.107482539775326,0.100451927687215,0.127353834175439,0.134118733705103,0.0939363006639766,0.192676010084795,7.98073833333333,3.837055,11.7134616666667,19.5437805,18.6529894111111,20.9583543555556,0.129848534229128,0.107360952190799,0.160972325000281,0.107067088392983,0.101655353969169,0.130250233530915,0.106223776943353,0.102099214293675,0.120773723940546,Future
2020-08-07,19.8318208333333,16.4312621666667,21.9928683333333,0.121608333333333,0,0.544443333333334,0.106336955614058,0.101605920228435,0.121428363985508,0.106299419766684,0.100559217488753,0.12700363603313,0.129986758662394,0.094138842712347,0.180717947285077,7.78971166666667,3.837055,11.541372,19.5315246944444,18.6421797944444,20.8438549888889,0.131176964630826,0.106614708956393,0.160729122220855,0.107209611585513,0.102325278284608,0.131394049313964,0.106276383047579,0.102515092447209,0.121278641680615,Future
2020-08-08,20.0217941666667,17.3193891666667,21.0228446666667,0.159111666666667,0,0.559440333333333,0.105633397921334,0.101603926501453,0.120693679110043,0.105366214325846,0.100427482404453,0.130549488879221,0.127148417111607,0.094061973329146,0.172503345539229,7.84974666666667,3.88816266666667,11.752644,19.4609111388889,18.5864861666667,20.7336221888889,0.131161788761689,0.106326560605639,0.162016559618412,0.107493527526851,0.102196656195372,0.132454588962046,0.106325431311469,0.102422969561,0.122241573405878,Future
2020-08-09,19.54246,17.7762711666667,21.5867601666667,0.148268333333333,0,0.738222666666667,0.10578168623809,0.101718105471431,0.1210458760687,0.106223126270881,0.100622915493489,0.135908799746027,0.145135950953529,0.0931600854442349,0.190543545140104,7.74187333333333,4.10954,11.800559,19.4369318888889,18.4971730388889,20.5960882388889,0.131947197129139,0.106502607593812,0.162416588533895,0.108012637809798,0.102102316213813,0.133652961306335,0.106529712549024,0.102346028551545,0.123220868524445,Future
2020-08-10,19.5895125,16.828853,21.7963131666667,0.143188333333333,0,1.06131666666667,0.10709089121964,0.101673409821375,0.123653199246284,0.111584887589068,0.100850131799748,0.1476313483602,0.14303141714947,0.0942803344468759,0.195774215862425,7.807175,4.03239266666667,11.7776306666667,19.4815473333333,18.4513464,20.5256018888889,0.131708631496927,0.106497958607177,0.163195864727479,0.108688105388609,0.102034912089789,0.134800921904519,0.106726383652533,0.10229006570353,0.124186733994479,Future
2020-08-11,19.6957516666667,16.971785,22.048377,0.158641666666667,0,0.939903333333334,0.107921816375968,0.101718877956461,0.128529774707864,0.112261372901949,0.100910748014662,0.145654398550229,0.132380841902846,0.0947732704214184,0.187444067635705,7.75025666666667,4.302639,11.9063246666667,19.4664201666667,18.3401795222222,20.4638622388889,0.131321415154875,0.107267928533295,0.16172173565387,0.109458200137881,0.101989445899743,0.135905122295204,0.107165013117298,0.102254019960286,0.125138370181047,Future
2020-08-12,19.4850366666667,17.2033521666667,22.6277385,0.0836683333333333,0,0.877334666666667,0.108005910468495,0.101665978967359,0.131339127437379,0.111534318506566,0.100864385310244,0.145875633661655,0.124506946359018,0.0972936695087628,0.197714560460956,7.7164,4.31899466666667,11.4964316666667,19.39644625,18.3046526333333,20.3054090388889,0.131926021603719,0.107756331200006,0.159944379425073,0.110731140185258,0.1019565374531,0.136977210248735,0.107750708562667,0.102228699759466,0.126076641154798,Future
2020-08-13,19.5199516666667,17.2229861666667,22.1424408333333,0.119863333333333,0,0.731107333333334,0.108169084528139,0.101641930942409,0.133159302568792,0.109689124301689,0.100833627608909,0.143040783592643,0.121667492089209,0.0944547709347691,0.205436908469182,7.850185,4.182122,11.6068873333333,19.3881302777778,18.2700058722222,20.0610692166667,0.133119065314662,0.107759358761856,0.158055210302765,0.111347073146898,0.101932328720634,0.137848617565134,0.108407523598288,0.1022115143457,0.126992856048603,Future
2020-08-14,19.8506908333333,16.494884,21.8779105,0.160881666666667,0,0.43567,0.107283085122065,0.101852633840829,0.132424237400322,0.108197621103614,0.100833832162145,0.140721766154888,0.122963186890066,0.0938157253059522,0.194727682677004,7.65788666666667,4.16017033333333,10.524156,19.3091849166667,18.2667897666667,20.0089624111111,0.133895931622856,0.107562568103655,0.157220093051753,0.111945360790602,0.101914239785597,0.137283316858446,0.109118731509962,0.102199454425737,0.127885840956102,Future
2020-08-15,19.2207241666667,16.6157776666667,22.0412176666667,0.200288333333333,0,0.628734,0.10706092590495,0.101966498530428,0.132875138808761,0.111072844611601,0.100821234200673,0.138320350130657,0.133865394520476,0.093764592074568,0.194137235875661,7.78494333333333,4.41613933333333,10.3566056666667,19.2580763888889,18.18261745,20.0843421,0.136231861287559,0.107822237224105,0.160905764362405,0.112570609464525,0.101899978463413,0.136923166114709,0.109707300517915,0.10219241034137,0.128391634376311,Future
2020-08-16,18.8649058333333,16.4838061666667,21.084158,0.119771666666667,0,0.712350333333333,0.108555289599335,0.101913685538421,0.132771278134577,0.111111545901556,0.100775007516633,0.136881053910932,0.139443190911651,0.092221262399394,0.185481240698185,7.843075,4.36377466666667,10.110412,19.1381778333333,18.1495675555556,20.09533565,0.137380536011174,0.107829890808503,0.162317437027463,0.113145979108117,0.101886887915889,0.136517199263626,0.110134470683187,0.102188529393422,0.128247684584677,Future
2020-08-17,19.0859033333333,16.7924723333333,21.1514355,0.0732533333333333,0,0.507301333333333,0.108351346349184,0.101815878160376,0.131639686557333,0.110372544738846,0.100737239739164,0.134770199317368,0.13479523481389,0.0941947476191242,0.173914992661175,7.94939,3.86530366666667,11.0529233333333,19.0986163333333,18.1127843833333,20.1197579,0.138170308319442,0.109167328081645,0.164876266093267,0.113439240252334,0.101871197095084,0.136154422388374,0.110579365199824,0.102185471827327,0.128656074567795,Future
2020-08-18,19.1323133333333,16.8849708333333,20.650306,0.0923683333333333,0,0.587263666666667,0.109528109110442,0.101744419388795,0.130329781193446,0.110920646886303,0.100664203055701,0.139726476199651,0.129696976992652,0.0943987878177854,0.170268518955621,8.07055833333333,3.86958766666667,10.1922013333333,19.0241471666667,18.0016144777778,20.1553596444444,0.137678245745697,0.109960406711605,0.165143781823726,0.113779611576611,0.10185536890824,0.137617448009877,0.111114938351989,0.102182645488398,0.129071069360344,Future
2020-08-19,19.2523341666667,16.1786175,20.6395911666667,0.05661,0,0.996177333333334,0.109331080614769,0.101764906456449,0.128910030105957,0.111736620773883,0.101182333411314,0.140400576130826,0.128305025279931,0.0948669079550708,0.180087586068958,7.61697333333333,3.93719866666667,10.174147,18.9471730277778,17.8821151944444,20.1400389,0.137352930738907,0.109840735803637,0.16599733508836,0.11415228131291,0.101839364099031,0.13995004659784,0.111832540536617,0.102180535141089,0.128862866326288,Future
2020-08-20,18.5720375,15.8867331666667,20.8486186666667,0.121243333333333,0,0.614109000000001,0.110188487045731,0.101730324479811,0.127475412674959,0.114090809631919,0.101152285098539,0.142357488200224,0.13425530146421,0.098215797158212,0.191857821143098,7.53840166666667,4.55565766666667,10.390537,18.8809193888889,17.7311400833333,20.1253737055556,0.136711524883648,0.110459370642512,0.166314031745326,0.114823377555245,0.101791648055008,0.142222098049725,0.112233582687082,0.102183174393378,0.128451132340896,Future
2020-08-21,19.0307675,16.0787506666667,21.57354,0.10354,0,0.474425000000001,0.111027783170521,0.1018162664957,0.127916828567684,0.11508503413789,0.101138796098202,0.141894035452652,0.136794858391272,0.0960415128820369,0.194089417240135,7.42509,4.25444733333333,10.3373636666667,18.8363260555556,17.6061614722222,20.0608067444445,0.13672947577048,0.112033176276434,0.166692634519645,0.115887656904824,0.101717198579174,0.143741712221107,0.112716532950985,0.102214717674485,0.129859112064975,Future
2020-08-22,18.99384,16.0525806666667,20.7931293333333,0.04397,0,0.295023333333334,0.111292042032808,0.10182305673122,0.129994939423488,0.114350081663642,0.101108077232425,0.141886388455137,0.126817296469217,0.0944998134316143,0.192100579441423,7.45672333333333,3.11719,10.308871,18.7353545,17.5343408555556,19.8622826944444,0.138437893385191,0.114194729476588,0.165882884209494,0.116657277177126,0.101903337791372,0.144281713014582,0.113266280431485,0.102243726905586,0.13134665968007,Future
2020-08-23,19.0761483333333,16.5973666666667,20.9867161666667,0.075995,0,0.783374333333334,0.112048177780371,0.101798392737978,0.131720542458142,0.114374775939296,0.101073822664135,0.141029420872406,0.124434954496489,0.0946021629853349,0.193029355511042,7.48394,4.45946533333333,10.2242926666667,18.5717095,17.4881509111111,19.6943861277778,0.13819550401923,0.115847337269078,0.163791229841614,0.116839538149497,0.102112408744501,0.144649435206291,0.113854724563047,0.102271195586603,0.1328318378068,Future
2020-08-24,18.6943775,16.2382008333333,20.9231246666667,0.243255,0,0.958213,0.111971681562499,0.101765913741595,0.1328144205919,0.113325962612331,0.101022685463895,0.14334261230614,0.120999157137022,0.0963127671682646,0.200771496450108,7.04640166666667,3.78599833333333,10.1909383333333,18.4702244444444,17.4249409388889,19.5304541,0.137398161168576,0.116990368365646,0.163758829094593,0.117296950463958,0.104337125240439,0.144685641658062,0.114050034150113,0.102723348407631,0.134076659115209,Future
2020-08-25,18.6456958333333,15.566409,20.9071855,0.100881666666667,0,0.576218333333333,0.111660307872232,0.101720163366759,0.134522745931955,0.112517143351273,0.101207713047481,0.144606233102863,0.125140995857406,0.0987070809105916,0.200644008914824,7.06852666666667,3.380092,10.470936,18.3867015277778,17.38344135,19.3344699277778,0.135832885631434,0.117203345442387,0.165715700247311,0.118390899001482,0.10522796993487,0.144325477089335,0.114100517644954,0.10349509086239,0.134399754095492,Future
