Date,avg_C.mean.med,avg_C.mean.10,avg_C.mean.90,ppt.mean.med,ppt.mean.10,ppt.mean.90,VWC.Deep.mean.med,VWC.Deep.mean.10,VWC.Deep.mean.90,VWC.Intermediate.mean.med,VWC.Intermediate.mean.10,VWC.Intermediate.mean.90,VWC.Shallow.mean.med,VWC.Shallow.mean.10,VWC.Shallow.mean.90,ppt_rollsum.med,ppt_rollsum.10,ppt_rollsum.90,avgC_rollmean.med,avgC_rollmean.10,avgC_rollmean.90,VWC.Shallow_rollmean.med,VWC.Shallow_rollmean.10,VWC.Shallow_rollmean.90,VWC.Intermediate_rollmean.med,VWC.Intermediate_rollmean.10,VWC.Intermediate_rollmean.90,VWC.Deep_rollmean.med,VWC.Deep_rollmean.10,VWC.Deep_rollmean.90,SWP.Shallow.mean.med,SWP.Shallow.mean.10,SWP.Shallow.mean.90,SWP.Shallow_rollmean.med,SWP.Shallow_rollmean.10,SWP.Shallow_rollmean.90,SWP.Intermediate.mean.med,SWP.Intermediate.mean.10,SWP.Intermediate.mean.90,SWP.Intermediate_rollmean.med,SWP.Intermediate_rollmean.10,SWP.Intermediate_rollmean.90,SWP.Deep.mean.med,SWP.Deep.mean.10,SWP.Deep.mean.90,SWP.Deep_rollmean.med,SWP.Deep_rollmean.10,SWP.Deep_rollmean.90,Time
2020-12-21,-0.897465,-9.467808,2.979555,0,0,0.126842,0.113242972136847,0.10519553531872,0.134911220174607,0.116836597853684,0.102949130229858,0.138582759144748,0.129046792860649,0.11287708945038,0.18815633796755,1.96996,1.009782,5.911336,-0.519529833333333,-3.0159292,1.7283374,0.129062006587203,0.112746556584506,0.183510574854567,0.117120554791793,0.102842307559979,0.139723424287411,0.113034957854421,0.105042111190601,0.13458540197713,-1.09626700934342,-2.23026537263924,-0.148288616930982,-1.0955816335987,-2.24399759536188,-0.169319981197918,-1.85748043159621,-3.63468682753586,-0.751039879248794,-1.83371407070057,-3.6547599542446,-0.719079832701009,-2.19230308038236,-3.24141475836237,-0.866014795352663,-2.21379062316724,-3.26660983354842,-0.877195040418123,Future
2020-12-22,-0.743225,-9.097901,1.564225,0,0,0.198862,0.11331830026961,0.105324977130305,0.135008959261342,0.116934203156404,0.10296815625634,0.13857834235198,0.128791550511693,0.112776148472983,0.184927943853112,2.05258,0.884314,5.845492,-0.534481166666668,-3.21034563333334,1.54369223333333,0.128838291652738,0.112638792594541,0.186499144252499,0.117206999355394,0.102855036013327,0.140195491042181,0.113311521122408,0.105123484782616,0.13474084048982,-1.10784197826635,-2.24087570312018,-0.162548080162097,-1.10571149356897,-2.25541028047699,-0.155413832353525,-1.84927009034321,-3.6311253942391,-0.751166875190245,-1.82655079456054,-3.6523612393291,-0.706327653176714,-2.18458300174101,-3.22033748786692,-0.862694018890079,-2.18527644488847,-3.25321791544838,-0.871840002499712,Future
2020-12-23,-1.595015,-8.70628,1.398054,0,0,0.189406,0.113404222709882,0.105438102638512,0.135103128968655,0.117039616432775,0.103009295307499,0.138572483639249,0.128542160299682,0.112674012782263,0.181728340111881,1.87382,0.881302,5.857546,-0.520522000000001,-3.41987806666667,1.2304461,0.129729328351213,0.112529739109373,0.189555140688541,0.117299389736702,0.102866032296155,0.140648978469638,0.113593585939038,0.105204457198411,0.134881349727004,-1.11929211798926,-2.25167273366476,-0.178317149802056,-1.06601381818585,-2.2670298260627,-0.142574921708719,-1.84045135684726,-3.62343884961629,-0.751335370005891,-1.81893155098195,-3.6502904634613,-0.694329720237721,-2.17581656609716,-3.20205030579738,-0.859508821055136,-2.15664351587235,-3.23995674018396,-0.867032701063218,Future
2020-12-24,-1.801975,-7.630476,2.187605,0,0,0.327562,0.113494005687479,0.105538222793886,0.135192895222433,0.117150147272476,0.103232970695755,0.138563456294171,0.128292844260074,0.112555494435947,0.179074422760831,2.11695,0.802074,5.699632,-0.551346666666665,-3.65401056666667,1.1272607,0.130666375811993,0.112419209344736,0.192606317592353,0.117397109327249,0.10287496616398,0.141086173768543,0.113716854468511,0.105283209283308,0.135007899651839,-1.13087971477874,-2.26427921569274,-0.192791236514164,-1.02607976526175,-2.27887933822123,-0.130994533443626,-1.83125812136675,-3.58198348529799,-0.751595081674134,-1.81091388670642,-3.64860910060808,-0.682991481300755,-2.16670088245668,-3.1859683645538,-0.856485569658391,-2.14427043595193,-3.22712078146015,-0.862729938877503,Future
2020-12-25,-1.87151,-6.200704,2.996054,0,0,0.374522,0.113585231792488,0.105628134491212,0.135278483078174,0.117260033616114,0.103415186733344,0.138577961198123,0.128046396051763,0.112438498355514,0.177745793386729,2.11027,0.806182,5.480842,-0.4583755,-3.7491561,1.22655946666667,0.131648737695711,0.112307100239969,0.193332414813687,0.117499654551383,0.102882432601623,0.141509399830184,0.113810684376775,0.10536147839717,0.135121319149007,-1.14247441223252,-2.27680613789299,-0.200560254234949,-0.986108573058978,-2.29097343902211,-0.128405616536158,-1.82217254156921,-3.54862823660982,-0.7511778356946,-1.80254541384827,-3.64720461562103,-0.672224544796327,-2.15748512944118,-3.17160792529953,-0.853614806071061,-2.13490878340482,-3.21442338323634,-0.858895167846973,Future
2020-12-26,-0.979335,-7.27971,4.093384,0,0,0.243922,0.113679639856458,0.105707903384242,0.135362103893845,0.117368853204238,0.103572122307392,0.138614424249137,0.1277978604789,0.112321459697949,0.177020827322928,2.00182,0.76633,5.296764,-0.383757833333333,-3.84177396666667,1.1219389,0.132081027357731,0.112193391805364,0.193064510769975,0.117606444446121,0.102889252049301,0.141913739484123,0.113907801290704,0.105442025201768,0.135222558675678,-1.15431068398478,-2.28942011792275,-0.204956200628885,-0.969107152344016,-2.30331807569003,-0.129353693219953,-1.81322791121457,-3.52019619757805,-0.750130160100569,-1.79387935128463,-3.64592239502288,-0.662126010087251,-2.14799694158029,-3.15893182773974,-0.850821058583068,-2.1252702908836,-3.20141842525882,-0.855489309118872,Future
2020-12-27,-1.7496,-5.796297,3.697745,0,0,0.10235,0.113774552814656,0.105778450285651,0.135442006786353,0.11747583217634,0.1037074290626,0.13864243442909,0.127884045485987,0.112201537084212,0.176447564279249,2.22665,0.695338,5.296764,-0.250921166666666,-4.10785056666667,1.07898773333334,0.13187473764154,0.112971655771324,0.191905248415691,0.117716911649885,0.103022731956307,0.142066141979118,0.114008009827698,0.105530278329387,0.135312703222205,-1.15018977078859,-2.30243116765164,-0.208513513950578,-0.97717644631933,-2.22037924012243,-0.133553284144659,-1.80448539584422,-3.4958997793585,-0.749326536140539,-1.78496692615985,-3.62093249622322,-0.658366556559297,-2.13850796026202,-3.14777134613027,-0.848161673308334,-2.11537912999154,-3.18724094359705,-0.852470204917332,Future
2020-12-28,-1.40645,-7.709506,4.808145,0.01629,0,0.389242,0.11387442456264,0.105840995444879,0.135516970395024,0.117589518088862,0.103831442722526,0.138665811764112,0.128932652477772,0.112081034975999,0.176959210199204,2.26141,0.695338,5.116908,-0.184779999999999,-4.40669953333334,1.161632,0.131751893883882,0.112762857503566,0.191003896625531,0.117830349637449,0.103247889314069,0.142202726013487,0.114111029213642,0.105625519326032,0.135392723480651,-1.10142529902291,-2.3155937056779,-0.205335079343031,-0.982019577559887,-2.24227723805069,-0.136930851361717,-1.79524962735708,-3.47380607652757,-0.748656613731738,-1.77586953309857,-3.57923861824932,-0.655018850608835,-2.12857696292243,-3.13791590782286,-0.845675658401515,-2.10526750386261,-3.17202452436911,-0.849800786018266,Future
2020-12-29,-0.71566,-7.775179,3.958968,0.02454,0,0.489592,0.113998959059555,0.105895496850602,0.135586682999255,0.117737607177111,0.103928040183104,0.141570924956225,0.129852497314727,0.111954315407608,0.184040988659939,2.38769,0.703944,5.004732,-0.132511999999999,-4.5207651,1.214714,0.132488563807111,0.11256319661847,0.190198834483489,0.117945898407245,0.103488331331848,0.142326624194951,0.114216368225787,0.105728288319838,0.135945456300052,-1.06066062987605,-2.32953197121556,-0.166747217636858,-0.953397377240484,-2.26345741066987,-0.140033735124395,-1.78330308243745,-3.45671162897981,-0.670676184810763,-1.76665945884988,-3.53534279304895,-0.651999564910767,-2.1162702421639,-3.1293578388512,-0.843371550287561,-2.09498754375963,-3.15570211759688,-0.831630881264675,Future
2020-12-30,-1.017935,-6.623845,3.394648,0.03505,0,0.228924000000001,0.114129642573632,0.105940971419822,0.135647946687681,0.117895012939155,0.104007268159337,0.14283351060476,0.131075019363432,0.112129706619979,0.196263535902166,2.24123,0.695338,5.026624,-0.133168333333332,-4.61033073333334,1.27576303333333,0.133575437662532,0.112389270987853,0.18927759869472,0.118064218880485,0.103736021976831,0.142434245687084,0.11432467785108,0.105836275428444,0.136140957086272,-1.0092228910169,-2.31026652642837,-0.11855398208337,-0.912957751032536,-2.2821015853518,-0.143687495468313,-1.770708386893,-3.44276557558044,-0.639818196988908,-1.75728722735234,-3.49079101901557,-0.649390343342804,-2.10344668587016,-3.1222384289734,-0.841352849015304,-2.08447982870059,-3.13865837514252,-0.825315008997336,Future
2020-12-31,-1.12677,-5.313008,3.535621,0,0,0.422278,0.114263386523804,0.105978689148568,0.135706443969303,0.118051191489463,0.104071560944827,0.143183074344457,0.133140301846738,0.111817816379696,0.196509126269697,2.1816,0.838816,5.037624,-0.200667666666666,-4.86788496666667,1.33332233333333,0.135564816598535,0.112241024537734,0.188073329255913,0.118184746938348,0.103980652872844,0.142529760499417,0.114435644994725,0.105945763561894,0.136335303918034,-0.928898430602931,-2.34465761292451,-0.117770079904678,-0.844093464234605,-2.29813728002896,-0.148636154903557,-1.75831623446292,-3.43149760991127,-0.63157502104912,-1.74780082500378,-3.44744304252266,-0.647085030139892,-2.09041832468463,-3.11634801599666,-0.839430661217358,-2.07377918981521,-3.12148930230301,-0.819092841117566,Future
2021-01-01,-0.0288100000000001,-6.867717,3.035896,0,0,0.285538,0.11440011605099,0.106010113328033,0.135763410695058,0.118160437573075,0.104125954896264,0.143269044877097,0.133081306452466,0.111614527722867,0.196279539261024,2.36449,0.916558,6.35374,-0.301733166666666,-5.07706,1.41020576666667,0.137434531566465,0.112119195161226,0.187012020524286,0.118307095346626,0.104219898934604,0.14261456698478,0.114549079685902,0.106055755840052,0.136528489136643,-0.93108502928819,-2.36740125159908,-0.118502712306261,-0.784931489333428,-2.31141578601377,-0.153166048200234,-1.74970923279117,-3.42199873056995,-0.629567099950577,-1.73823333242748,-3.40566666249436,-0.645046317421998,-2.07719815011616,-3.11145055614609,-0.837563780858814,-2.06290801478842,-3.10435345033758,-0.812963039420314,Future
2021-01-02,-1.33946,-5.743923,3.338937,0,0,0.24178,0.114524354010349,0.106036942384434,0.135815900684327,0.118373131569009,0.104168450219425,0.143339899258639,0.131767154760591,0.111472650850121,0.193731572548658,2.36449,0.718864,6.01616,-0.473700833333332,-4.85765176666667,1.5442509,0.139191521732723,0.112020728394726,0.186135579524572,0.118390001553984,0.104456165080196,0.142709360156112,0.114664853962961,0.10616974156186,0.136651530573875,-0.98141636610235,-2.3834296588582,-0.127008323196531,-0.733777703240132,-2.32221461033877,-0.15703099390029,-1.73309525019072,-3.41459946164425,-0.627917931778038,-1.73178554278496,-3.36499980337642,-0.642776557362925,-2.06527185107049,-3.10727648380271,-0.835847976137345,-2.05188239104669,-3.08671328571399,-0.809087328378216,Future
2021-01-03,-1.208755,-6.790096,4.759764,0.0361,0,0.196544,0.114648348875631,0.106060252787441,0.136779970226412,0.118587751145071,0.104207102109795,0.143399841848144,0.141973997604191,0.111357689274978,0.191445625726122,2.34912,0.722234,4.354312,-0.584210999999999,-4.47351796666667,1.62124826666667,0.140806509280308,0.111943691451257,0.185394630233739,0.118422044172971,0.104724513368903,0.145608954008246,0.11478265611639,0.106311463874922,0.136732611350799,-0.660636525400727,-2.39651199549645,-0.135263064882377,-0.690218714363518,-2.33070505609171,-0.160389132170682,-1.71652055434951,-3.4078859176109,-0.626526748520908,-1.72930113999205,-3.31950878385932,-0.577720194183049,-2.05344994484331,-3.10365524677031,-0.805064980682262,-2.04073545712536,-3.06494653207522,-0.806545347652592,Future
2021-01-04,0.218705,-6.19055,3.38379,0.01662,0,0.262976,0.114770454072443,0.106081170165129,0.136840170945478,0.118778560093422,0.104240019069836,0.143449852197375,0.141060800351116,0.111243684152388,0.189413911233451,2.42584,0.722234,4.435352,-0.498743499999999,-4.26324456666667,1.54912736666667,0.141983727024638,0.111885670715529,0.184786338761572,0.118454484496847,0.105014953542285,0.146691411622522,0.114902260833816,0.106465134495334,0.136810994851164,-0.683643472071036,-2.40956985666681,-0.143139779297279,-0.660396403202407,-2.337124039385,-0.16320998053146,-1.70194270616733,-3.40218085415789,-0.625368880955814,-1.72679021534511,-3.27109383166481,-0.555460850848868,-2.04188671859727,-3.10041003181006,-0.803187855913933,-2.02949151030745,-3.04155048583167,-0.804096948328196,Future
2021-01-05,-1.25276,-5.583845,4.059785,0,0,0.099966,0.114890086692022,0.106115303421199,0.136894312135371,0.118947389119897,0.104310009904041,0.143487509712327,0.139561801161322,0.111156579458346,0.187501335629343,2.35114,0.722234,4.365762,-0.593402333333333,-4.27774763333334,1.91875576666667,0.142553438688993,0.111843456652195,0.184303051163322,0.118487395330848,0.105334712970789,0.147279098265007,0.115023549359328,0.106629564996832,0.136886671400638,-0.723508591787086,-2.4196036200237,-0.151057455220685,-0.646515046666699,-2.34180749671148,-0.165493247586624,-1.68916668179491,-3.39008794680794,-0.624498691378673,-1.72424729913058,-3.21875877806128,-0.543803127740396,-2.0306326202321,-3.09512310221376,-0.801504115251003,-2.01816438069867,-3.01675094381819,-0.801741480580088,Future
2021-01-06,-1.55026,-6.10921,4.21076,0,0,0.386772,0.115015851491038,0.106141704536012,0.136964270529312,0.119094552311153,0.104362073319904,0.143511616874901,0.139659565952913,0.110966084403436,0.185738302419576,2.25454,0.722234,4.528562,-0.615391666666666,-4.33502883333334,2.01783126666667,0.144063486724085,0.111814611849689,0.18365760759584,0.118536898394709,0.105702126727982,0.147861957211062,0.115083813544719,0.106803836838343,0.136959659688165,-0.720825802955812,-2.44172070708967,-0.158821032646503,-0.611366685684403,-2.34501411116756,-0.168602103686325,-1.67812309644895,-3.38112563677371,-0.623942378736445,-1.72043073055561,-3.15984777302247,-0.532527271994748,-2.01888104747001,-3.09104115858516,-0.799334682423378,-2.0125642591276,-2.99072898824056,-0.799477451124524,Future
2021-01-07,-1.56342,-5.847874,4.47322,0.01492,0,0.17091,0.115166315079126,0.106205277820199,0.137035945216634,0.119218869157139,0.105835643110381,0.143522624188559,0.14232862343947,0.110839498693062,0.183919944476695,2.23892,0.722234,4.557928,-0.549716500000001,-4.2838942,1.98716443333333,0.145235903818468,0.111800156318762,0.183606126243142,0.118832338977392,0.105744965498726,0.148440369846001,0.115127571257032,0.106987184293719,0.137029911644475,-0.651950980915222,-2.45655063902242,-0.167330225388024,-0.585636043564295,-2.34662306415933,-0.168853045640139,-1.66886078412901,-3.1387578558022,-0.623688562644247,-1.69786059895774,-3.15306276844258,-0.521611090631361,-2.00492762408275,-3.08123815501241,-0.797119260671405,-2.00850959292366,-2.9636393242426,-0.797305473237861,Future
2021-01-08,-0.119055,-4.081403,4.807586,0,0,0.193646,0.1153048695409,0.106272933171269,0.137108106300703,0.119914547274139,0.105822157520556,0.143520978380834,0.141662101621332,0.110706964109338,0.182091650258766,2.24813,0.722234,4.581022,-0.438069833333335,-4.36074396666667,1.84259633333333,0.144681804737009,0.111800655319242,0.183671427952021,0.119440050010991,0.105773432094827,0.149013614681637,0.115171682891716,0.107178894041015,0.137097251841931,-0.668389392952355,-2.4721923606701,-0.176437828924103,-0.597632892367169,-2.34656750173775,-0.168534812889581,-1.61813608273985,-3.14088039473751,-0.623726505288873,-1.65253131663303,-3.14856367137228,-0.511053845975811,-1.99217986998161,-3.07084625340109,-0.794896172889847,-2.00443195463496,-2.93562542018955,-0.795230098117987,Future
2021-01-09,-0.668535,-4.917845,4.462806,0,0,0.117764,0.115432710397064,0.106357470255079,0.137178036291877,0.120077856308281,0.105812413876828,0.143509035987948,0.140947847846778,0.110569189130357,0.180509023857417,2.12579,0.959026,4.560464,-0.211089000000001,-4.4756069,2.19045016666667,0.143679727491014,0.111814184949336,0.185763906919213,0.12018792880821,0.105802665695497,0.149581301366842,0.115216183506212,0.107294955816066,0.137161429086647,-0.686554870432793,-2.48857820206092,-0.18480068037678,-0.620079280281077,-2.34506160793236,-0.158704936043725,-1.60649545553645,-3.14241503872754,-0.624001908810057,-1.59870564764537,-3.14395128928055,-0.500848305623092,-1.98050318839374,-3.05791979034132,-0.792748846088964,-2.0003283248655,-2.91881863078026,-0.793258175487307,Future
2021-01-10,0.582005,-5.246556,4.767452,0,0,0.164862,0.115551046071955,0.106576694087017,0.137245027528596,0.120225407246904,0.105817307319066,0.147542155070827,0.140536184090767,0.11042822916598,0.194447939830805,2.27196,0.722234,4.549748,-0.0836893333333346,-4.40133873333334,2.5391337,0.142767992972774,0.111838176859646,0.188543083131536,0.120936719912347,0.105834671366787,0.150143322327272,0.115308691005606,0.10731889165758,0.137222423890377,-0.697291145279639,-2.5054766055202,-0.124545652603503,-0.64137738438845,-2.3423940500247,-0.146682082404948,-1.59606355697357,-3.14164420011142,-0.538679307648346,-1.54688899875067,-3.13891074454336,-0.490982349292924,-1.96976711620507,-3.0246986744342,-0.790698221829699,-1.99182964206102,-2.91536674415004,-0.791389421302196,Future
2021-01-11,0.78715,-5.295504,4.69169,0,0,0.256884,0.115660659627915,0.106913528654517,0.137310704277806,0.120361136310187,0.105875149355086,0.147463539331242,0.141027209012824,0.110284056560418,0.194335978665753,2.27196,0.722234,4.524922,0.0722969999999998,-4.2478021,2.76302536666667,0.14193721830463,0.111871446054854,0.191205415136682,0.121685471520159,0.105870070464526,0.151229253438101,0.115429120242098,0.107343860034846,0.137304353585369,-0.684507767311181,-2.52290140822166,-0.124926776987447,-0.661545176945847,-2.3387009558163,-0.136166987013242,-1.58653849095225,-3.13254965008392,-0.54020455018931,-1.49705882308241,-3.1333469539135,-0.472565879801473,-1.95988402163385,-2.97448678554756,-0.788693951586659,-1.98082999273635,-2.91177112028801,-0.788887493000386,Future
2021-01-12,-0.033545,-6.47463,4.388895,0,0,0.20494,0.115762471377214,0.1072166902155,0.137376636198038,0.120485839809978,0.106331383951165,0.149069541150361,0.140799071738196,0.112972951812836,0.194612446148985,2.25567,0.705602,4.178844,-0.0765745000000002,-4.1456483,2.6203747,0.142409372721788,0.111918807886544,0.193739516919166,0.122433278099386,0.106339394984311,0.152307791916817,0.115544860872505,0.107372340311156,0.137383234795099,-0.690412156529148,-2.22024411183957,-0.123988164319785,-0.649992269864588,-2.33345541943767,-0.126980697036958,-1.57784666308057,-3.06190170457762,-0.510037527502238,-1.44918421491092,-3.06067821421629,-0.455081799752616,-1.95075711251128,-2.93013959535682,-0.786687964662659,-1.97032655604039,-2.90767619064093,-0.786487535521392,Future
2021-01-13,0.62075,-6.794889,4.318308,0,0,0.330258,0.115857274442825,0.10739239280199,0.137440378977671,0.120603192837983,0.106322068257517,0.149020234982042,0.140568078285734,0.112150892527239,0.193479774080981,2.14823,0.760634,3.81133,-0.0854443333333336,-3.91039873333334,2.38339976666667,0.14461842884279,0.111979611658152,0.194060663145196,0.123178492915916,0.106328456327183,0.153380382071882,0.115655182198652,0.107455144330105,0.137458877235355,-0.696452241075055,-2.30795225008984,-0.127887652839392,-0.599023581337245,-2.32674161219244,-0.125869882732631,-1.5697188056909,-3.06332518114201,-0.51093341367814,-1.4032748856592,-3.06234897291911,-0.438451392882638,-1.94230388148322,-2.9047971242093,-0.784754345246468,-1.96037648248809,-2.89580934526761,-0.784194263590073,Future
2021-01-14,0.83581,-5.921868,5.194542,0,0,0.249552,0.115945462995124,0.107622771123593,0.1375000369222,0.120715453855934,0.106307965782065,0.14897335263224,0.14010661083342,0.113261960008156,0.192386916612764,2.06758,0.68795,3.275564,-0.121196499999998,-3.63687276666667,2.40624476666667,0.146318240500243,0.11205570264176,0.193168278090285,0.123920040240427,0.106317853008599,0.154451002792966,0.115760023765171,0.107754121101669,0.137531334349228,-0.708707949752375,-2.19035403715452,-0.131788985513801,-0.563017560267815,-2.31837214124568,-0.128985490621172,-1.56199014881232,-3.06548159465255,-0.511786994532569,-1.35929720444389,-3.06396954708779,-0.42256691313173,-1.93447950016368,-2.87196207568997,-0.782949753371363,-1.95097593518849,-2.85343867522465,-0.782005010709591,Future
2021-01-15,0.22017,-5.22949,4.012774,0,0,0.19029,0.116027313918386,0.1077609848132,0.137556833092554,0.120823009898797,0.106293837464685,0.148929043542259,0.140950808124272,0.112290096456358,0.192095183385565,2.10232,0.68795,3.214212,-0.0544066666666671,-3.55989166666667,2.55128463333333,0.14757022283606,0.112143131895063,0.192396634289447,0.124652898989882,0.106307619812254,0.15530631906251,0.115859488277764,0.107768918130678,0.13760035384693,-0.686478380221512,-2.29281442768734,-0.132854240753668,-0.538135998544068,-2.30879967518181,-0.131753676770386,-1.55462779487862,-3.06764376900452,-0.512595282644892,-1.31743495308436,-3.06553451966298,-0.410366601616002,-1.92725091315887,-2.85247464231389,-0.781236308291516,-1.94210700296358,-2.85136086164437,-0.77992637552494,Future
2021-01-16,-0.32454,-7.029771,4.154587,0,0,0.38073,0.116103397931186,0.107760354240345,0.13760862332201,0.122222811441811,0.106279797545284,0.148886580284073,0.142828210481774,0.111919093699972,0.190827514869625,2.00122,0.684684,3.112006,0.0744630000000034,-3.61999983333334,2.5670293,0.147706942033928,0.112241582201155,0.191677425808242,0.125149221523271,0.106298035579694,0.15605082790097,0.116057173038776,0.107770778775539,0.137665567323279,-0.639944161619652,-2.333423806784,-0.137603616434353,-0.535498812494694,-2.29807670758595,-0.134397545564493,-1.4624719156217,-3.06979421085414,-0.513371323115027,-1.28995326237569,-3.06700110720219,-0.400086396638386,-1.92056039829525,-2.85256319238437,-0.779677767518244,-1.92462192783032,-2.85109971533091,-0.7779683957941,Future
2021-01-17,-0.361615,-6.649315,4.408645,0,0,0.107208,0.116352170426777,0.107759656498171,0.138648543637915,0.1235037168053,0.106265734082024,0.154095308698376,0.1416934217905,0.112511704519236,0.209120526941624,1.92278,0.684684,3.100482,0.128869833333332,-3.52502616666667,2.6171932,0.148219732994127,0.112356044790933,0.191029480448637,0.126091645648956,0.106290955233245,0.156791678327697,0.116337797187908,0.107772965310186,0.137727000722681,-0.667605994488936,-2.26895824344853,-0.0846693096013985,-0.525743428612975,-2.2856840424808,-0.136833593089636,-1.38378231800362,-3.07195005521337,-0.427767185092602,-1.23962245468585,-3.06808508351173,-0.390159118909132,-1.89887623813153,-2.85266117871421,-0.749151396292406,-1.90012112919654,-2.85079286587313,-0.776129251401606,Future
2021-01-18,-0.346875,-4.742081,5.216598,0,0,0.134972,0.116739790121261,0.107758896220301,0.139634364131932,0.123685021500253,0.10625218803414,0.155375391810105,0.14230974270455,0.113030664175887,0.216209503544872,1.87393,0.685246,3.13075,-0.00525599999999659,-3.386839,2.73510743333334,0.148204193002779,0.112479826066096,0.190410956417154,0.126629306444462,0.106289907737996,0.157914880427498,0.116619054328337,0.107777150803898,0.137785092684277,-0.652409976617315,-2.21423678322631,-0.0709446447734808,-0.526035943210634,-2.27237173976641,-0.139208133905713,-1.37305540282672,-3.0740282844161,-0.409399735549628,-1.21195429844662,-3.06824549003721,-0.375660915915532,-1.86566651188137,-2.85276795170079,-0.721516239935753,-1.87593611763725,-2.85020560002779,-0.774394891909572,Future
2021-01-19,-0.65115,-3.668745,4.948342,0,0,0.183556,0.117094100538639,0.107758199165839,0.140564978867957,0.124394690257576,0.10623999396362,0.157344081332323,0.146537447813863,0.113425932409076,0.214088363651738,1.87659,0.685246,3.17182,0.0296526666666696,-3.26986743333334,2.9396484,0.148204079666243,0.112597847695451,0.189816305198364,0.126927129312452,0.106294413403742,0.159032146251206,0.11692841114917,0.107784732106928,0.138384040366664,-0.558563917374251,-2.17360820447103,-0.074753946663248,-0.526038077293592,-2.25976460305211,-0.14153733829546,-1.33200712132486,-3.07590052308034,-0.382947195378455,-1.19694425733797,-3.06755559281238,-0.361870202103387,-1.8359128857175,-2.85286584980207,-0.696533711565173,-1.84975609573447,-2.84914223485062,-0.756778978448332,Future
2021-01-20,-0.594795,-5.236125,3.92266,0,0,0.2266,0.117418487551779,0.107757608581654,0.141446233351616,0.124455056772731,0.106230044411206,0.157274111151906,0.145631819944662,0.113724137893081,0.219487910237685,1.98333,0.697634,3.17182,0.306532000000003,-3.1543104,2.9555831,0.148198145117932,0.112712722392045,0.190947750940124,0.127218321758463,0.106303603179978,0.160143371431742,0.117391063418865,0.107795740755435,0.139491571932223,-0.577239145672535,-2.14354200557302,-0.0655008705588326,-0.526149836910955,-2.24757337928991,-0.137144580340361,-1.32858321347195,-3.07742914967531,-0.383851877348291,-1.18248153135658,-3.0661490467202,-0.348746817085271,-1.80916545715211,-2.85294879776603,-0.673818633578931,-1.81140871879843,-2.84759898424944,-0.725443095952488,Future
2021-01-21,-0.0455450000000001,-5.172887,3.201183,0,0,0.133874,0.117900251265118,0.107757064967928,0.142283502731676,0.12451821401887,0.106222761724249,0.157203663450082,0.145723561323613,0.113918370370349,0.220408155204003,1.8995,0.65942,3.138616,0.388056666666667,-2.9417354,3.17490546666667,0.147664844836831,0.112848177139955,0.192679196578757,0.127481277617057,0.106317233307688,0.161247996941655,0.117856107439598,0.107810938427776,0.140609691304986,-0.575313891213688,-2.12422447258504,-0.0640630468641098,-0.536309188313617,-2.23329835361967,-0.130731898520142,-1.32501220973044,-3.07854861745144,-0.384765300783552,-1.16959939034725,-3.06406429153142,-0.336258221570289,-1.77029106738437,-2.85302515122948,-0.653048515305832,-1.77381151661768,-2.84547012626335,-0.695359508106489,Future
2021-01-22,-0.989035,-4.962155,2.906077,0.01356,0,0.286766,0.118406899665494,0.107756567891963,0.142846066089933,0.125984130713149,0.10621715627506,0.157137023326654,0.145353217613484,0.114098099034556,0.220410336349136,1.8604,0.580094,3.226522,0.414156666666668,-2.74883256666667,3.2695198,0.14691232546559,0.113003690144238,0.194182437367565,0.127735538850935,0.106335155095773,0.162345875869939,0.118324029468883,0.107829772499448,0.141727780498139,-0.583132915043203,-2.1065334777422,-0.0640596837907978,-0.551044150894185,-2.21704212532738,-0.125451699702129,-1.24524490428727,-3.07941059606098,-0.385631733831818,-1.15730151068072,-3.06132568161426,-0.324369070848219,-1.73047483086133,-2.85309497034055,-0.639519916377346,-1.73691401465039,-2.84283451309206,-0.666747849194381,Future
2021-01-23,0.160765,-4.445421,2.742006,0,0,0.148768,0.119065679537701,0.107756005746217,0.143045381047691,0.127498682597446,0.106211851013953,0.157043592516862,0.144221616815842,0.114256960293205,0.219680392740119,1.84347,0.71462,3.23567,0.323742500000001,-2.7391837,3.3710627,0.146170920638227,0.113161130118952,0.195550510385274,0.127790827251698,0.10635711414026,0.163437137960643,0.118790873253973,0.107851660174372,0.142846845773727,-0.607818989845984,-2.09104212387912,-0.0651969826948109,-0.566034383338345,-2.20072752230364,-0.120865283260789,-1.1687526256377,-3.08022667743871,-0.386850398471524,-1.15464774965239,-3.05797410763332,-0.31304343701959,-1.6802830171215,-2.85317393157635,-0.634806855878482,-1.70100704222361,-2.83977522730227,-0.63950139888336,Future
