Date,avg_C.med,avg_C.10,avg_C.90,ppt.med,ppt.10,ppt.90,Deep.med,Deep.10,Deep.90,Intermediate.med,Intermediate.10,Intermediate.90,Shallow.med,Shallow.10,Shallow.90,ppt_rollsum.med,ppt_rollsum.10,ppt_rollsum.90,avgC_rollmean.med,avgC_rollmean.10,avgC_rollmean.90,VWCShallow_rollmean.med,VWCShallow_rollmean.10,VWCShallow_rollmean.90,VWCInter_rollmean.med,VWCInter_rollmean.10,VWCInter_rollmean.90,VWCDeep_rollmean.med,VWCDeep_rollmean.10,VWCDeep_rollmean.90
04-25,8.406525,4.21651,13.091325,0,0,0.514360000000001,0.23754148452353,0.178875538912489,0.248174805953634,0.225510331778204,0.17832365570551,0.247456452920727,0.134782217227935,0.123991467360317,0.236920343369913,1.2014,0.14318,6.07421,8.76662583333333,6.30895016666667,10.9578438333333,0.15003124690223,0.12827617517833,0.19523085227054,0.223447467978196,0.17665887244373,0.237202703500397,0.232398053519285,0.175417116010515,0.242438753302586
04-26,8.894625,3.32667,14.04764,0,0,0.10208,0.236331944244594,0.177697993896522,0.247581247914836,0.224021552902484,0.176362169911078,0.246422182111799,0.130599550722118,0.121760526748981,0.228434805298757,1.128,0.14318,5.45699,8.97174583333333,6.3878675,11.0101611666667,0.148982751982241,0.127828516376663,0.18988983606427,0.222314577261586,0.175085658731646,0.236585652125005,0.231108302615132,0.174361634462438,0.242030156358253
04-27,10.415025,3.774485,14.745385,0,0,0.33853,0.235044655659411,0.176383813045805,0.246796377103914,0.222485433800329,0.174384662237742,0.24503382363992,0.135902130513209,0.121095634927105,0.216145977953536,1.05955,0.16437,5.17574,9.04609083333333,6.43529516666667,10.9654016666667,0.147343302031434,0.128178956101389,0.185181376054208,0.220454956095851,0.173476016834271,0.235915813984345,0.230006868889819,0.173234243500851,0.241653388560844
04-28,10.015,4.916955,14.063825,0,0,0.19082,0.233629547067392,0.175043763931053,0.246211463118422,0.220824055473572,0.172702856786531,0.243890343059057,0.136115747908072,0.122070781645041,0.214489744351417,1.3195,0.20658,5.60009,9.13231083333333,6.63600183333333,11.2722153333333,0.14583676673144,0.128618212802514,0.184675751555861,0.218554227715626,0.171827968628362,0.235402349693696,0.229830944138228,0.172033702652137,0.24117791159673
04-29,9.59915,4.041455,13.66642,0,0,0.13493,0.232170068654717,0.173660276681421,0.24534398497104,0.218682470914807,0.171025827749579,0.242259380261708,0.1316605838097,0.123065162385438,0.204477522364339,1.5017,0.20658,5.80781,9.18833416666667,6.88124916666667,11.3453716666667,0.144472678250211,0.127372806548379,0.182914206066502,0.216620934908386,0.170143875723687,0.234807259594567,0.228461730354207,0.170761848596629,0.240547948723147
04-30,10.2767,5.595925,12.81229,0,0,0.07522,0.230635796916385,0.172254648615429,0.247058980835518,0.216341604132794,0.169376105744433,0.245579781714462,0.128775417709824,0.124055201699544,0.210859909385497,1.36835,0.13777,5.80241,9.2769375,7.1654595,11.4435868333333,0.14179470153242,0.12547240113561,0.181521765670704,0.214665656906627,0.168421693247322,0.233685206798149,0.226838111547678,0.169417722326036,0.2398649798686
05-01,9.30365,4.37419,14.343695,0,0,0.17806,0.228963542110479,0.170801105731535,0.246012552293379,0.214026567921393,0.167704367139702,0.243755419520801,0.132436383136034,0.122735606271179,0.199138234168953,1.6056,0.13777,5.75482,9.25341,7.50996316666667,11.4592031666667,0.1412704422254,0.124023914518806,0.18110300785624,0.212886087043557,0.166654870464704,0.232568259691916,0.225156883651807,0.167998047549346,0.239191065368545
05-02,9.459225,3.82648,14.130825,0,0,0.0364,0.227214243358534,0.169342724597053,0.244871152391826,0.212201313454895,0.166074567386456,0.241726877584616,0.128872992946949,0.123590437893426,0.191424659976568,1.36885,0.13777,5.37501,9.25886416666667,7.67207866666667,11.6553333333333,0.14080415356062,0.122742435803124,0.180781062672029,0.211264175560729,0.164850626031132,0.231069059078075,0.22341637536015,0.166505738978267,0.238500455070281
05-03,10.175625,6.768185,13.991965,0,0,0.00483000000000007,0.225396293780688,0.167860901806499,0.24362570448698,0.210381788170287,0.16446164157929,0.239489160042568,0.128766358929168,0.120484644536573,0.184101498530964,1.4296,0.12123,5.16954,9.46057583333333,7.90235683333333,12.037099,0.140443145748145,0.121670054015902,0.177200235366512,0.209413705007328,0.163004539389154,0.230329971956858,0.221614245371405,0.164937830309789,0.237739619222062
05-04,10.180275,5.66091,13.984375,0,0,0.0494100000000001,0.223456892075728,0.166410797950712,0.24232321243661,0.208840199865422,0.162939301643322,0.237140342581623,0.128259649016023,0.119976601886951,0.173716676141658,1.4296,0.12123,5.06433,9.66023166666667,7.97860083333334,12.3866166666667,0.140546924145293,0.120769614110311,0.175440652163169,0.207359549311442,0.161124956956124,0.229347107760655,0.219751431022651,0.163298641640865,0.236893455002007
05-05,10.678325,5.50273,14.09515,0,0,0.06128,0.221401792422079,0.16496432383519,0.240948004490598,0.206744402641105,0.161378114291058,0.234676149608263,0.126734444355531,0.120703254761624,0.172158308660202,1.4296,0.14496,5.03224,10.1014933333333,8.09317533333334,12.5585086666667,0.140824910717678,0.120027370433238,0.175016459487529,0.205292374824212,0.159222445783634,0.228190551669348,0.21784292558986,0.161597447805414,0.235978777718712
05-06,10.306825,5.70306,13.98516,0,0,0.16172,0.219262342850538,0.163486793563399,0.239416118874399,0.206073368263539,0.159901462207802,0.231978340424338,0.127056749756621,0.120180755868094,0.174749855862245,1.45675,0.14496,4.05386,10.3864275,8.29262033333333,12.5979898333333,0.141857408631017,0.119390487921642,0.171684102982269,0.203366816359371,0.157304879884607,0.226894236049115,0.215891438789937,0.159844081604153,0.234609236646824
05-07,10.646975,4.743845,14.77069,0,0,0.0546500000000001,0.217065513054859,0.161815166152338,0.237785189170918,0.203965984795547,0.158219539106962,0.229172260896303,0.12689890612301,0.119545972646613,0.1773905934236,1.4435,0.14496,4.03373,10.5016583333333,8.24766466666667,12.6104403333333,0.141913362546283,0.11870332065634,0.171230856684307,0.201520840124516,0.155375073821556,0.225059559411541,0.21402476223685,0.158046974479773,0.233169707971455
05-08,11.629575,5.241775,15.121975,0,0,0.0487300000000001,0.214740957736328,0.160027783297235,0.235983849386758,0.201891095270478,0.156439645194672,0.226183739634226,0.126371784777371,0.118821213456551,0.167547395182246,1.2931,0.14496,4.09163,10.6548416666667,8.3323295,12.7941685,0.14019604622909,0.117878962139922,0.168171409181183,0.199657009906706,0.153425401008564,0.223178384676558,0.21212844330921,0.156208841768407,0.231657692982816
05-09,11.196875,6.663845,15.09404,0,0,0.03524,0.212665676487199,0.158070865601587,0.233995475508407,0.199874126286377,0.154494696172119,0.223003486894091,0.126138593641573,0.117952758207938,0.158889885352428,1.1911,0.12569,3.72547,10.850955,8.62517283333333,13.0565245,0.138846192987744,0.11700284015113,0.164737368808969,0.197778389748286,0.151458033081369,0.221235818720839,0.210014756879925,0.15433173636726,0.23006649142585
05-10,10.771825,6.897635,14.498335,0,0,0.0569,0.211088667984658,0.156013099904666,0.232169163375911,0.197790292906031,0.152476773733291,0.220789436020737,0.126091556666257,0.117000649986225,0.152385836781355,1.07895,0.05675,3.39042,11.2114958333333,8.8235265,13.1021173333333,0.140286187391836,0.116092100813027,0.161252717617348,0.195882257207008,0.149472053902964,0.21909311321461,0.207979532114538,0.152415236727783,0.228331649296398
05-11,10.2099,5.2482,15.808635,0,0,0.0542200000000001,0.209198910535874,0.153781357206171,0.230310228519026,0.195651526245593,0.150292585111127,0.218628224846965,0.12568927942443,0.115912751032953,0.153888735230187,1.07895,0.04449,3.35646,11.3363933333333,9.1066435,13.282083,0.139321057331619,0.115168394032661,0.159221060601025,0.193967805156231,0.147468529884973,0.216956879522951,0.205893872326009,0.150474791851484,0.226461703079043
05-12,10.509975,5.376435,16.672335,0,0,0.15204,0.206971460917857,0.151489102415559,0.228311285263259,0.19351055114245,0.148087191085907,0.216394487850139,0.125678380667964,0.114784338696391,0.16602741475893,0.99065,0.04449,2.83195,11.4416325,9.3566,13.256916,0.137822059905346,0.114217411259914,0.157406795547765,0.192301841272967,0.145449093515932,0.215102302624598,0.203757676445547,0.148513383170705,0.224496024267877
05-13,12.266975,5.82724,16.320895,0,0,0.58066,0.204551009480864,0.149182875853099,0.22631152542718,0.193043418320317,0.145906591743513,0.214179497109655,0.125977527158591,0.113642858757615,0.192781617025128,1.0828,0.04449,2.83195,11.5034841666667,9.69461966666667,13.5551013333333,0.136473303809966,0.11257588701768,0.157753281418758,0.19073494576238,0.143407958426853,0.213187122540297,0.201636097503621,0.14653144895104,0.222424328876622
05-14,13.284725,7.780305,15.80563,0,0,0.2101,0.202104281619362,0.146885879469396,0.224255353219426,0.191414885053118,0.143762905259363,0.21185273481524,0.125828151622836,0.112494531631583,0.192756330415864,1.0317,0.03915,2.83195,11.6161741666667,9.76241316666667,13.6436898333333,0.135261244057365,0.111555633883536,0.158252782110283,0.189127750855995,0.141345775829779,0.211214200183228,0.199489097546632,0.144528921251352,0.220274949221483
05-15,13.506725,8.57542,15.241635,0,0,0.02747,0.199688613569578,0.144537512606075,0.222074282547367,0.189718465636759,0.141564899046833,0.209190818385272,0.126003674760674,0.11128388271909,0.181334808359177,0.97115,0.03915,2.7829,11.7758858333333,10.0691218333333,13.8111746666667,0.133633283221354,0.110522818252564,0.156742536454295,0.187322181692327,0.139263357917721,0.209188755111875,0.197301236795761,0.142504367484967,0.218207440733772
05-16,12.184675,8.088315,15.580745,0,0,0.18754,0.197320666112228,0.142082415780911,0.219984117320553,0.187953322925537,0.139176193497114,0.207080667782697,0.126027060226838,0.113334551320466,0.185826554343515,0.94115,0.06645,2.71927,11.839355,10.0474403333333,13.9652968333333,0.133298956301006,0.109495790501493,0.155573177767079,0.185520424960268,0.137169020059861,0.207124583322292,0.195074223604839,0.140458898139794,0.216369050785177
05-17,12.570575,7.56714,16.912655,0,0,0.0495,0.195091734872107,0.139594700729474,0.217859455840391,0.185925071494862,0.136792387304775,0.205380440136059,0.125910104191506,0.111860610102182,0.172413436656141,0.9532,0.0423,2.71927,11.9090733333333,10.3784025,14.1258745,0.131691682137902,0.108491412800521,0.15567206186474,0.183590053236949,0.135091408424861,0.204880317376027,0.19288185876657,0.138395337963615,0.2144624405797
05-18,12.740825,9.371965,15.965215,0,0,0.0782700000000001,0.192786088502119,0.136931334804721,0.21547325906058,0.183607077199681,0.134143299920021,0.20339957042005,0.126270847815586,0.109926818910128,0.158898963447788,1.2351,0.0423,2.71927,11.9901791666667,10.5614501666667,14.3136963333333,0.132154262758167,0.107505134863146,0.15560355499842,0.181624886838459,0.133040012433209,0.202299118172228,0.190824742672607,0.136318867608955,0.212490570024959
05-19,13.23475,10.74695,16.42188,0,0,0.10674,0.190292010126542,0.134351338491399,0.212740986646916,0.181022568228275,0.131707393812859,0.200851003519222,0.125930278998506,0.108959796385125,0.163513838583245,1.17805,0.0423,2.78326,12.1650941666667,10.6635211666667,14.5910938333333,0.132683516336505,0.106520574586178,0.155641368230277,0.179553729359037,0.131019026700593,0.199705827277433,0.188718962891196,0.134235284767143,0.210462613840271
05-20,12.953625,8.597235,16.34954,0,0,0.5881,0.187744300029554,0.13192316086839,0.211177800817822,0.178270606732233,0.129405365688477,0.198123986941313,0.125933513357732,0.107925278950801,0.191071283700339,1.17805,0.0423,2.90806,12.4016733333333,10.8112268333333,15.0023216666667,0.132557540096628,0.105496887194498,0.155813028798778,0.177447398618043,0.129041129168445,0.197143854571063,0.186566674870115,0.132180469230873,0.20806668028524
05-21,12.8887,8.568155,16.24261,0,0,0.0132300000000002,0.185607863838886,0.12967386283024,0.208985355236563,0.175724760353632,0.127217997397587,0.195333288388539,0.125522585852246,0.10657402899492,0.185847840346754,1.17805,0.0423,2.89178,12.5763633333333,10.8305525,15.2610593333333,0.131158949346387,0.10447614562491,0.15570002374013,0.175307859569093,0.127104914876233,0.194592593337383,0.184256516215186,0.130158205368299,0.205457693733519
05-22,12.449725,9.09768,16.907075,0,0,0.0615000000000001,0.183189754055504,0.127610365022245,0.206001529616093,0.174080804742533,0.125174386743577,0.192435036045578,0.123855475632271,0.10525399969245,0.178265589358187,1.27295,0.0423,3.10103,12.8516408333333,10.916157,15.4001311666667,0.129462980685105,0.103462896492249,0.155435743728368,0.173444404372932,0.125217924981215,0.192043741769619,0.181816813777506,0.128177021920963,0.202772471535142
05-23,11.979925,8.95263,18.757405,0,0,0.0582200000000002,0.180701348061336,0.125611751034075,0.202915879554916,0.173414268332444,0.123157538149255,0.190591270586767,0.122068499217271,0.104121289938085,0.189917241211229,1.37255,0.0423,3.06503,12.9934841666667,11.0489735,15.5334351666667,0.128968625811781,0.102490901445057,0.155166583220418,0.171515445798018,0.12338496840305,0.189492113594907,0.1793333240434,0.126242334956096,0.200752383064666
05-24,13.98915,8.026185,17.77583,0,0,0.18566,0.178702954506877,0.123586836383118,0.19984307047037,0.171493343927937,0.121086871091128,0.187590023975137,0.121435327081263,0.102560306760106,0.178805382582255,1.37255,0.04719,3.01364,13.3153,11.1873021666667,15.5770041666667,0.128453778141806,0.10153470527439,0.154883687818762,0.169197470219622,0.121616017474863,0.1869389633071,0.176805203600541,0.124362008097074,0.198074163539275
05-25,13.19905,8.814705,17.35472,0,0,0.177,0.176058044966778,0.121380549728188,0.196857960154309,0.168898832612575,0.118744280353361,0.185610305930344,0.12174363487462,0.100889401284583,0.180897604182067,1.3414,0.04719,2.96297,13.5350283333333,11.38608,15.5233403333333,0.12759888247523,0.100594157028195,0.154580474020646,0.166851495048218,0.119913605715986,0.184567032339796,0.174234674461228,0.122547936048168,0.195314786132068
05-26,13.570275,7.87307,17.504215,0,0,0.0796600000000001,0.173443673089477,0.119484647607539,0.193821107236822,0.16636925242499,0.116256449371322,0.183813371423536,0.120074926426794,0.0989234960562524,0.169942486135679,1.42035,0.04719,2.89349,13.7185233333333,11.688318,15.4773893333333,0.126501537785815,0.0996749819380702,0.154254804261173,0.164493437542068,0.118283277079711,0.182678459603189,0.171627123975921,0.120808255218855,0.192815483433381
05-27,13.8514,10.28144,17.818165,0,0,0.0910000000000001,0.170683613206182,0.117541552622421,0.190826333391631,0.163921776967546,0.11380157116652,0.181451251983323,0.120472961305667,0.0970848668660611,0.158604126987452,1.26765,0.04719,2.89349,13.8574758333333,11.8528305,15.5137056666667,0.126989568551435,0.0987865793485042,0.153904163119582,0.162160981477221,0.116725738912165,0.180703375412946,0.168982982974253,0.119144982608936,0.190270588420322
05-28,13.683125,9.893865,19.78994,0,0,0.561030000000001,0.167793961185893,0.115585737341123,0.188745564815934,0.161444026893603,0.111468804114169,0.178852737823736,0.119077078169572,0.0953469270295643,0.179963178791698,0.9916,0.04719,2.68887,13.9972783333333,12.0104225,15.735088,0.12703373169002,0.0979224621042207,0.15074907190998,0.15979153191814,0.115240162162341,0.178705064577601,0.166307910289204,0.117558583865676,0.187671035094473
05-29,13.2423,10.164875,20.114265,0,0,0.14689,0.165618122980184,0.113584445690784,0.1877363116511,0.159041032966686,0.109160349837362,0.176291992290397,0.11871064546313,0.0936760477885018,0.167181136235206,0.88405,0.11789,2.68887,13.9856666666667,12.2711483333333,15.7147743333333,0.125318332390566,0.0970829988007496,0.14706839292428,0.157392696800994,0.113825308890589,0.176678737144065,0.163611313175865,0.116048751229529,0.185020678307835
05-30,13.180525,9.975715,18.829885,0,0,0.34421,0.16318302418495,0.111518035623872,0.184934484548505,0.15676603367368,0.106903568382686,0.174885408990472,0.117846561193023,0.0923216136331937,0.193999803330366,0.88405,0.11789,2.68887,14.0430458333333,12.5296685,15.5783731666667,0.123779526742744,0.0962704210764059,0.143778701628082,0.154966496904411,0.112482982595529,0.174622438066556,0.160909766745969,0.11461719695452,0.182331928499343
05-31,14.044425,10.20233,17.863555,0,0,0.1434,0.160637715968095,0.10943702537635,0.182532263710481,0.15505897206373,0.104874231403897,0.173136204106882,0.1190253374696,0.09183749941376,0.182807149002141,0.88405,0.04284,2.85617,14.3151633333333,12.7170138333333,15.6105578333333,0.122621536508772,0.0953763272787531,0.140901940886523,0.152511800137588,0.111219536311719,0.172528131682009,0.158550472985693,0.11326747860244,0.179569886676186
06-01,15.0122,11.0328,18.23907,0,0,0.06182,0.158167157908223,0.107435919311674,0.179858479065455,0.153239245558457,0.103746218336474,0.170997793808532,0.118900451590254,0.0913616367012636,0.168121166193299,0.9625,0.04284,2.85918,14.4177166666667,12.7197448333333,15.7221743333333,0.121694720883565,0.0945184718283853,0.13969653009299,0.15002387778763,0.110034803578215,0.170394180224479,0.156092823512144,0.112000683335662,0.176781871323846
06-02,15.249275,10.967715,17.614965,0,0,0.16819,0.1555861673513,0.105566791166687,0.177323800347448,0.151172623505569,0.10291976182971,0.169921790556709,0.116838754186437,0.0908963064153086,0.159698971510309,0.9142,0.04284,2.863,14.5837166666667,12.908808,15.8877401666667,0.120516080813074,0.0937647730354789,0.137914829365914,0.147506258245958,0.108937616309243,0.168236689260171,0.153335547051809,0.1108226660633,0.17399027285581
06-03,15.792575,10.941315,18.99435,0,0,0.05094,0.152980017234393,0.103903312696376,0.174659303070125,0.148971642864685,0.102309729664837,0.167717512965953,0.116136246711443,0.0904397935779197,0.178040526722623,0.8748,0.04284,2.863,14.7320691666667,13.0325573333333,16.1688746666667,0.119404192110177,0.0932107969189577,0.136643792454594,0.14495608179211,0.107920852782352,0.165865320185426,0.150554299271177,0.109730647670223,0.171202798769004
06-04,16.084725,11.59781,19.698965,0,0,0.04952,0.150297507995598,0.103319857747082,0.171711982483483,0.146474634976269,0.102041188326633,0.165452374112451,0.117451602237871,0.0899926330112268,0.162071888660778,0.83645,0,2.863,14.8275008333333,13.0978238333333,16.366818,0.118914673530563,0.0926958432816284,0.135994478320815,0.142407403897866,0.106980034550777,0.16324772966502,0.147758312393686,0.10871956739732,0.168419465430896
06-05,15.122125,11.386885,19.698835,0,0,0.00416000000000006,0.147384025553737,0.102818877686181,0.168476850626963,0.143759284286833,0.101815033441444,0.163102248391565,0.116813636431799,0.0895585087804291,0.146915384069673,0.78485,0,2.863,14.94419,13.1777981666667,16.578211,0.116981672781666,0.0922336815782406,0.135291967102902,0.139889787432134,0.106111324986281,0.160613544172768,0.144962004502362,0.107783462447717,0.165731486058031
06-06,14.19095,10.87612,20.04896,0,0,0.19188,0.144153975420266,0.102379662732265,0.166700409323735,0.141195099797416,0.101609842256419,0.160552436197921,0.115850216483158,0.0891484986667836,0.150791730543103,0.766,0,2.33679,15.1515733333333,13.3037993333333,16.819361,0.114455995279018,0.0918109486418635,0.134534599997918,0.137437311329744,0.105309922880751,0.157962478235159,0.142210125672553,0.106916139328491,0.163129204445493
06-07,14.8776,9.448445,20.231995,0,0,0.0789500000000003,0.140884289300396,0.101987174351199,0.164308914474256,0.138474756973679,0.101450947849721,0.157952674165713,0.115132028474983,0.0950958973748174,0.140289335055492,0.73555,0.04284,2.33679,15.3064591666667,13.5541838333333,17.037414,0.112680036914263,0.0914309128756275,0.133718942753135,0.135062989365556,0.104574922836665,0.155297063628814,0.139534809689995,0.106115435085922,0.160523775396033
06-08,14.62905,10.586745,19.860775,0,0,0.10749,0.138024747555371,0.101661059830947,0.161220889363099,0.135641690740038,0.10142616832651,0.155119958059361,0.113476196668926,0.0934715809270211,0.132339670361794,0.7587,0.04284,2.34049,15.4644233333333,13.7031373333333,17.2019118333333,0.111202561118858,0.0910995695459067,0.132797171252553,0.132771222527966,0.103908105004122,0.152619809630163,0.136946043430223,0.105382226241311,0.157921776611364
06-09,14.83705,11.77854,19.954255,0,0,0.0448800000000001,0.135064274115155,0.101590938437491,0.157920687919611,0.132668851579807,0.101404420966979,0.152150361281161,0.111322915028112,0.0921212882407539,0.124550386149858,0.7059,0.04284,2.34049,15.7033275,13.8409725,17.2232886666667,0.109898253855356,0.0908085374761477,0.12929399366927,0.130564818514759,0.103318521070003,0.149936324354858,0.134448599599993,0.104722558353,0.155325576891571
06-10,14.890075,11.718455,19.352665,0,0,0.00811000000000012,0.132132078867193,0.101590932326779,0.154580220639722,0.129778253715585,0.101382726022874,0.149379604341926,0.108490371590204,0.091566601400233,0.122768360592279,0.67715,0,2.65113,15.8782208333333,13.9051496666667,17.5156825,0.108699535462686,0.0905382491512808,0.126318749261945,0.128457145808289,0.102810999128246,0.147260675966856,0.132046867654513,0.104126085087124,0.152741589685238
06-11,15.116775,11.77315,18.56049,0,0,0.03596,0.1291751854238,0.101590924117992,0.151303015107643,0.126819685789207,0.101361046059542,0.146672520273473,0.105845624411917,0.0905857907951696,0.142145246361302,0.67475,0,2.64208,16.0974408333333,14.0497343333333,17.6708891666667,0.107628955129929,0.0902765145766561,0.125355570234347,0.126455338406496,0.102384426303346,0.144613798196581,0.129734576097577,0.103594379348912,0.150031502412819
06-12,14.9735,12.65686,18.021845,0,0,0,0.126206072950283,0.101590913555272,0.148222507618206,0.123804112035955,0.101339289248769,0.144133273008565,0.10389868548668,0.0893270415537949,0.127933737474271,0.67475,0,2.6909,16.3980575,14.2986565,17.8546243333333,0.1066403456717,0.0904961119305316,0.121752039520125,0.124554347554497,0.102034655855864,0.14200781977972,0.12756870197564,0.103127864950525,0.147151731417564
06-13,16.006175,12.03037,18.63012,0,0,0,0.1233155903865,0.101590900385007,0.145241102572596,0.120847640975384,0.101317307106806,0.141638375320097,0.101596076482604,0.0889177350935203,0.117207801822571,0.67475,0.04284,2.67828,16.6903925,14.5014266666667,17.8904273333333,0.105426909170947,0.0904494062089802,0.119509200331248,0.122717822901648,0.101760757637783,0.139440153247641,0.1255062064965,0.10272805756582,0.144318592860206
06-14,17.351925,11.953775,19.65413,0,0,0,0.121033852937345,0.101590884355812,0.142298562959942,0.117954867655557,0.101295110195046,0.139106149739232,0.10029144903477,0.0885125911036118,0.114964588313188,0.6709,0.04958,2.50795,16.8888075,14.6968358333333,18.1014988333333,0.104383085254381,0.0905614555007904,0.118089244535753,0.120932796796296,0.101561065172397,0.136951744521979,0.123523125834127,0.102397127596246,0.141563891404352
06-15,16.203925,12.34749,20.539045,0,0,0,0.118728181384566,0.101590865218511,0.13917288420823,0.115124053970766,0.101272804982809,0.136281595323187,0.0981163747123894,0.0877112904875282,0.11000045994834,0.65685,0.04958,2.46692,17.0182675,14.7934126666667,18.532977,0.103567860492414,0.0906015519488419,0.11557358505328,0.119179373255382,0.101428030423967,0.134538860459962,0.121606610301054,0.102135561494789,0.138894113882964
06-16,16.89345,11.680825,20.061425,0,0,0.00301000000000004,0.116153802765309,0.101590842726126,0.136027901829311,0.112055895315878,0.101250405299653,0.133346510634139,0.0959335934946685,0.0870635535546062,0.1087024214002,0.7444,0.04958,2.42596,17.0985166666667,14.854781,18.9589403333333,0.1025643381469,0.0906622542367102,0.113569363951643,0.117472332277311,0.101331606758655,0.13219555200786,0.119752297798349,0.101940695561788,0.136304044954195
06-17,17.434275,12.90359,19.663595,0,0,0.03721,0.113443317105894,0.101590816633861,0.132852649826509,0.108916071072077,0.101227681850863,0.130307749804467,0.0942332235343368,0.0866937476225698,0.109971887880113,0.7878,0.04958,2.2349,17.2292483333333,14.9504003333333,19.0360453333333,0.101584959840411,0.0903705666957066,0.111862762997966,0.115827884415816,0.101261642064694,0.129917721079029,0.11797435657829,0.101808130299222,0.133782740263054
06-18,17.9641,14.225735,20.1878,0,0,0,0.110773167726592,0.10159078669908,0.13009422366852,0.106249051395264,0.101204488006136,0.127814751647924,0.0940103872071891,0.0863251906493958,0.108179245233781,0.76585,0.09723,2.39104,17.3759875,15.0787313333333,19.0507091666667,0.100818614889484,0.0897171017645581,0.110032435540426,0.114277046779141,0.10121102309783,0.127709368283639,0.1162803200882,0.101731010476832,0.131335252968287
06-19,17.622575,16.13846,19.867285,0,0,0.0307600000000001,0.108182832296353,0.101590752681299,0.127377981723487,0.104231628620035,0.101180818741214,0.125096796609481,0.0929637194484041,0.0859593087058004,0.106308653083923,0.74665,0.1023,2.45888,17.3596716666667,15.1971248333333,19.193023,0.100122157395687,0.089095185678466,0.108759340353257,0.112888794678471,0.101168336419015,0.125575324962605,0.1146748067647,0.101673335062478,0.128965242722428
06-20,17.5873,15.28721,20.14745,0,0,0.0409500000000001,0.105759804202271,0.101590714342167,0.124649830520867,0.103004373641315,0.101156710462728,0.122329355623812,0.0924459013462883,0.0856208563540988,0.10486249109146,0.8212,0.1034,2.55662,17.4700941666667,15.3357423333333,19.1841843333333,0.0996940646593209,0.0885068139074507,0.107831855172455,0.11158372958618,0.10113213990334,0.123518692980874,0.113229215147103,0.101632354638165,0.126678292427358
06-21,17.311125,14.589435,21.22715,0,0,0.0398100000000001,0.103796153614026,0.101590671445448,0.122015896086314,0.102384408822483,0.10113232357766,0.11957953877381,0.0926106571561094,0.0852845108095935,0.101198018791731,0.88235,0.06687,3.20413,17.5026075,15.4955978333333,19.1920586666667,0.0994530187212712,0.0881766672442213,0.107133066885327,0.11033564701168,0.101101619449084,0.121647869755164,0.111875939048285,0.101630307660412,0.124487704507561
06-22,17.097775,15.0228,21.164615,0,0,0.05009,0.103226364339949,0.101590623757009,0.11963873843763,0.102118396061233,0.101107536826688,0.116613684003382,0.0915480999353491,0.0849271348194148,0.0990640717162141,1.1718,0.06687,3.40812,17.6221433333333,15.7441528333333,19.2341185,0.0996696239409646,0.0882391575054563,0.106616760456541,0.109145355432027,0.101075351067434,0.119792697264041,0.110601588727763,0.101671424636625,0.122429085067269
06-23,18.205925,15.221675,20.966265,0,0,0.07942,0.103053874666608,0.101590571044804,0.117197727345992,0.102002772706948,0.10108233611483,0.113613349242644,0.0917031030836571,0.0845700768207656,0.0994571986991114,1.3711,0.05346,3.78292,17.8077283333333,15.9862241666667,19.5235226666667,0.0990020257301817,0.0876859589585407,0.107476035593967,0.108022002865357,0.101056586378556,0.118008911241293,0.109410676713133,0.101715707631087,0.120477090835081
06-24,17.88725,15.699795,21.74589,0,0,0.09223,0.102594486014714,0.101590513078855,0.11470127807793,0.101790109943955,0.101056762329782,0.110634062898369,0.0917971720978473,0.0842154682877595,0.0980361982673458,1.4999,0.05346,3.90549,18.0066383333333,16.2155778333333,19.6142565,0.0982062714994547,0.0869702455971276,0.108106345457669,0.106988112364048,0.101038636100051,0.11631173856254,0.108311239576302,0.101758246506569,0.118637012102029
06-25,18.1238,15.166605,22.239455,0,0,0.0692500000000003,0.102218855813939,0.10159044963124,0.112099322491939,0.101599832880243,0.101030791118623,0.107614757186421,0.0916726842625216,0.0838619964124561,0.109185555258515,1.5356,0.06687,3.89566,18.1746491666667,16.4000165,19.8967428333333,0.0977580498604252,0.0864429684666751,0.108447368097577,0.106044648354496,0.10101729135024,0.115117292155737,0.107303763327315,0.101798757159937,0.116899861157811
06-26,18.380575,14.8065,21.7453,0,0,0.27731,0.10184501771473,0.101590380476073,0.109461128169109,0.101480231547354,0.101004386419523,0.105089219720102,0.0912817964108447,0.083512423799556,0.113612943157498,1.89875,0.06687,3.97587,18.3846891666667,16.6141203333333,20.0887898333333,0.0972121798009988,0.0871209821207263,0.110682472634139,0.105220637526762,0.100993498771544,0.114148802681491,0.106408237938595,0.101837692033186,0.115261547947891
06-27,19.09855,15.1328,21.668525,0,0,0.0742300000000005,0.101680074227172,0.101590305389493,0.107007862217765,0.10143437873164,0.100975690689702,0.103759099936671,0.091224524746141,0.0831653943033408,0.102631618302433,1.89875,0.14421,4.06192,18.5307008333333,16.6041238333333,20.195572,0.0967543788543029,0.0869729869538567,0.111846750509249,0.104510075315566,0.100986127969861,0.113177982405651,0.105619370252668,0.101859303582567,0.113730159550317
