Date,avg_C_rollmean.med,avg_C_rollmean.10,avg_C_rollmean.90,avg_C_roll.10.diff,avg_C_roll.90.diff,RecentPast.avg_C.mean.med,RecentPast.avg_C_rollmean.med,RecentPast.avg_C.Diffs.Med,NearFut.avg_C.mean.med,NearFut.avg_C.mean.10,NearFut.avg_C.mean.90,NearFut.avg_C.Diffs.Med,NearFut.avg_C.Diffs.10,NearFut.avg_C.Diffs.90,ppt_rollsum.med,ppt_rollsum.10,ppt_rollsum.90,ppt_roll.10.diff,ppt_roll.90.diff,RecentPast.ppt.mean.med,RecentPast.ppt_rollsum.med,RecentPast.ppt.Diffs.Med,NearFut.ppt.sum.med,NearFut.ppt.sum.10,NearFut.ppt.sum.90,NearFut.ppt.Diffs.Med,NearFut.ppt.Diffs.10,NearFut.ppt.Diffs.90,VWC.Shallow_rollmean.med,VWC.Shallow_rollmean.10,VWC.Shallow_rollmean.90,VWC.Shallow_roll.10.diff,VWC.Shallow_roll.90.diff,RecentPast.VWC.Shallow.mean.med,RecentPast.VWC.Shallow_rollmean.med,RecentPast.VWC.Shallow.Diffs.Med,NearFut.VWC.Shallow.mean.med,NearFut.VWC.Shallow.mean.10,NearFut.VWC.Shallow.mean.90,NearFut.VWC.Shallow.Diffs.Med,NearFut.VWC.Shallow.Diffs.10,NearFut.VWC.Shallow.Diffs.90,VWC.Intermediate_rollmean.med,VWC.Intermediate_rollmean.10,VWC.Intermediate_rollmean.90,VWC.Intermediate_roll.10.diff,VWC.Intermediate_roll.90.diff,RecentPast.VWC.Intermediate.mean.med,RecentPast.VWC.Intermediate_rollmean.med,RecentPast.VWC.Intermediate.Diffs.Med,NearFut.VWC.Intermediate.mean.med,NearFut.VWC.Intermediate.mean.10,NearFut.VWC.Intermediate.mean.90,NearFut.VWC.Intermediate.Diffs.Med,NearFut.VWC.Intermediate.Diffs.10,NearFut.VWC.Intermediate.Diffs.90,VWC.Deep_rollmean.med,VWC.Deep_rollmean.10,VWC.Deep_rollmean.90,VWC.Deep_roll.10.diff,VWC.Deep_roll.90.diff,RecentPast.VWC.Deep.mean.med,RecentPast.VWC.Deep_rollmean.med,RecentPast.VWC.Deep.Diffs.Med,NearFut.VWC.Deep.mean.med,NearFut.VWC.Deep.mean.10,NearFut.VWC.Deep.mean.90,NearFut.VWC.Deep.Diffs.Med,NearFut.VWC.Deep.Diffs.10,NearFut.VWC.Deep.Diffs.90,SWP.Shallow_rollmean.med,SWP.Shallow_rollmean.10,SWP.Shallow_rollmean.90,SWP.Shallow_roll.10.diff,SWP.Shallow_roll.90.diff,RecentPast.SWP.Shallow.mean.med,RecentPast.SWP.Shallow_rollmean.med,RecentPast.SWP.Shallow.Diffs.Med,NearFut.SWP.Shallow.mean.med,NearFut.SWP.Shallow.mean.10,NearFut.SWP.Shallow.mean.90,NearFut.SWP.Shallow.Diffs.Med,NearFut.SWP.Shallow.Diffs.10,NearFut.SWP.Shallow.Diffs.90,SWP.Intermediate_rollmean.med,SWP.Intermediate_rollmean.10,SWP.Intermediate_rollmean.90,SWP.Intermediate_roll.10.diff,SWP.Intermediate_roll.90.diff,RecentPast.SWP.Intermediate.mean.med,RecentPast.SWP.Intermediate_rollmean.med,RecentPast.SWP.Intermediate.Diffs.Med,NearFut.SWP.Intermediate.mean.med,NearFut.SWP.Intermediate.mean.10,NearFut.SWP.Intermediate.mean.90,NearFut.SWP.Intermediate.Diffs.Med,NearFut.SWP.Intermediate.Diffs.10,NearFut.SWP.Intermediate.Diffs.90,SWP.Deep_rollmean.med,SWP.Deep_rollmean.10,SWP.Deep_rollmean.90,SWP.Deep_roll.10.diff,SWP.Deep_roll.90.diff,RecentPast.SWP.Deep.mean.med,RecentPast.SWP.Deep_rollmean.med,RecentPast.SWP.Deep.Diffs.Med,NearFut.SWP.Deep.mean.med,NearFut.SWP.Deep.mean.10,NearFut.SWP.Deep.mean.90,NearFut.SWP.Deep.Diffs.Med,NearFut.SWP.Deep.Diffs.10,NearFut.SWP.Deep.Diffs.90
2021-04-03,5.92833333333334,3.6325,7.78233333333334,-2.29583333333333,1.854,,,,6.82592636142907,5.03320922650017,8.52816170655567,0.901986021505376,-0.890731113423517,2.60422136663198,2.745,0.969,6.054,-1.776,3.309,,,,2.48234086021505,0.344420967741936,6.34819623655914,-0.395884946236559,-2.53380483870968,3.46997043010753,0.197708722277588,0.143800318122756,0.232655781675407,-0.0539084041548315,0.0349470593978189,,,,0.175118394404082,0.116803395476785,0.207024800708422,-0.0210441407759768,-0.079359139703274,0.010862265528363,0.22997426373887,0.143471975413211,0.244852407054173,-0.0865022883256591,0.0148781433153035,,,,0.175994707778245,0.11504647237343,0.231298561768321,-0.0404220729551265,-0.101370308359942,0.0148817810349493,0.217705832053545,0.141233672535509,0.247495686837259,-0.0764721595180358,0.0297898547837144,,,,0.152825941871832,0.114392378931658,0.225128564464441,-0.0601622716739524,-0.0985958346141256,0.0121403509186566,-0.114028470490203,-0.617325670400744,-0.0480854131864147,-0.503297199910541,0.0659430573037878,,,,-0.257736010975986,-1.99610111209519,-0.117399934237944,-0.114849039605669,-1.85321414072488,0.0254870371323734,-0.0511354369169306,-0.624857483355687,-0.0366684540196427,-0.573722046438757,0.0144669828972879,,,,-0.214435466734544,-2.029130468193,-0.0496015243621258,-0.136186881342562,-1.95088188280102,0.0286470610298555,-0.0683958321546601,-0.679215980632218,-0.0346380967967897,-0.610820148477558,0.0337577353578705,,,,-0.471183584230266,-2.09968427864321,-0.0597725175540465,-0.37727548995859,-2.00577618437153,0.0341355767176294
2021-04-04,6.06416666666667,3.714,7.6185,-2.35016666666667,1.55433333333333,,,,6.93403527575442,5.13511401318072,8.6469315643427,0.90153440860215,-0.897386853971557,2.61443069719043,2.825,0.969,5.681,-1.856,2.856,,,,2.39810967741936,0.330151720430108,6.20591182795699,-0.39318064516129,-2.46113860215054,3.41462150537635,0.19444428214577,0.143214651567826,0.230594766861562,-0.0512296305779446,0.0361504847157914,,,,0.173852413460524,0.116278796082825,0.205090615371687,-0.0208381916723283,-0.0784118090500275,0.0104000102388352,0.231070624629512,0.143213907126456,0.244470725289593,-0.0878567175030558,0.0134001006600812,,,,0.176331290023832,0.115194848525884,0.231306806334097,-0.0411736024249488,-0.102310043922896,0.0138019138853166,0.221168675306723,0.142267102371894,0.247687093051064,-0.0789015729348296,0.0265184177443401,,,,0.15337987957248,0.114578934149491,0.225867361159822,-0.0610918419610602,-0.099892787384049,0.0113956396262813,-0.124558081789135,-0.630836622718723,-0.0504096877055563,-0.506278540929588,0.0741483940835788,,,,-0.265529808698406,-2.03774873816413,-0.121603248160099,-0.118207664081432,-1.89042659354715,0.0257188964568749,-0.0498614021646076,-0.630854018841005,-0.0369731818285229,-0.580992616676397,0.0128882203360848,,,,-0.212182829717466,-2.01489386943995,-0.04959213760001,-0.136144171261711,-1.93885521098419,0.0264465208557446,-0.0629030258953825,-0.653447988359118,-0.0344963315832107,-0.590544962463736,0.0284066943121718,,,,-0.461634320802949,-2.08095338075656,-0.0586784946599791,-0.371369941073423,-1.99068900102703,0.0315858850695465
2021-04-05,6.12416666666667,3.6945,7.64733333333334,-2.42966666666667,1.52316666666667,,,,7.04214419007978,5.23701879986126,8.76570142212973,0.901082795698925,-0.904042594519597,2.62464002774887,2.765,0.969,5.412,-1.796,2.647,,,,2.31387849462366,0.31588247311828,6.06362741935484,-0.390476344086021,-2.3884723655914,3.35927258064516,0.191914023321179,0.142793301509389,0.228492479779335,-0.0491207218117899,0.0365784564581565,,,,0.172586432516966,0.115754196688865,0.203156430034953,-0.0206322425686798,-0.0774644783967809,0.00993775494930741,0.232134591008947,0.142960178693916,0.243862078020172,-0.0891744123150314,0.0117274870112249,,,,0.176667872269418,0.115343224678338,0.231315050899873,-0.0419251318947711,-0.103249779485851,0.0127220467356839,0.223935311174866,0.142158132891275,0.247598835689177,-0.0817771782835911,0.0236635245143109,,,,0.153933817273129,0.114765489367325,0.226606157855203,-0.062021412248168,-0.101189740153972,0.010650928333906,-0.133520892503336,-0.640774557598914,-0.0529193908283429,-0.507253665095578,0.0806015016749927,,,,-0.273323606420827,-2.07939636423306,-0.125806562082255,-0.121566288557196,-1.92763904636943,0.0259507557813765,-0.0486609253287172,-0.636816506931221,-0.0374653652162241,-0.588155581602504,0.0111955601124931,,,,-0.209930192700388,-2.0006572706869,-0.0495827508378941,-0.136101461180861,-1.92682853916737,0.0242459806816337,-0.0588884378890329,-0.65610960909236,-0.0345616136458134,-0.597221171203327,0.0243268242432195,,,,-0.452085057375632,-2.06222248286991,-0.0575844717659117,-0.365464392188256,-1.97560181768253,0.0290361934214637
2021-04-06,6.26,3.94933333333334,7.703,-2.31066666666667,1.443,,,,7.15025310440513,5.3389235865418,8.88447127991675,0.900631182795699,-0.910698335067637,2.63484935830732,2.84,0.842,6.164,-1.998,3.324,,,,2.22964731182796,0.301613225806452,5.92134301075269,-0.387772043010753,-2.31580612903226,3.30392365591398,0.191625246879339,0.141377074857788,0.226323854099375,-0.0502481720215513,0.0346986072200357,,,,0.171320451573408,0.115229597294904,0.201222244698219,-0.0204262934650313,-0.0765171477435344,0.00947549965977963,0.233162799227793,0.143492826769382,0.243285362390879,-0.0896699724584105,0.010122563163086,,,,0.177004454515004,0.115491600830792,0.231323295465648,-0.0426766613645933,-0.104189515048806,0.0116421795860512,0.226630242703221,0.142032976291891,0.247451889964574,-0.08459726641133,0.0208216472613526,,,,0.154487754973778,0.114952044585158,0.227344954550584,-0.0629509825352759,-0.102486692923896,0.00990621704153075,-0.134591801236351,-0.675569093766679,-0.0556654754122901,-0.540977292530328,0.0789263258240608,,,,-0.281117404143247,-2.12104399030199,-0.13000987600441,-0.124924913032959,-1.9648514991917,0.026182615105878,-0.0475332978581229,-0.624375940838729,-0.0379389276555053,-0.576842642980606,0.00959437020261758,,,,-0.207677555683311,-1.98642067193385,-0.0495733640757783,-0.13605875110001,-1.91480186735054,0.0220454405075228,-0.0552674028106949,-0.659182521033891,-0.0346706322747523,-0.603915118223196,0.0205967705359425,,,,-0.442535793948314,-2.04349158498326,-0.0564904488718443,-0.359558843303089,-1.96051463433803,0.0264865017733808
2021-04-07,6.18916666666667,4.22966666666667,7.80333333333333,-1.9595,1.61416666666667,,,,7.25836201873049,5.44082837322234,9.00324113770378,0.900179569892473,-0.917354075615678,2.64505868886576,2.84,0.839,5.418,-2.001,2.578,,,,2.14541612903226,0.287343978494624,5.77905860215054,-0.385067741935484,-2.24313989247312,3.2485747311828,0.190596528913878,0.139051579994077,0.224045364354313,-0.0515449489198014,0.0334488354404344,,,,0.170054470629849,0.114704997900944,0.199288059361484,-0.0202203443613828,-0.0755698170902879,0.00901324437025185,0.233346100672997,0.144103173036547,0.244244698029744,-0.0892429276364501,0.010898597356747,,,,0.17734103676059,0.115639976983246,0.231331540031424,-0.0434281908344156,-0.10512925061176,0.0105623124364184,0.229310884693708,0.141887263191151,0.24720015723454,-0.0874236215025576,0.0178892725408317,,,,0.155041692674426,0.115138599802991,0.228083751245966,-0.0638805528223837,-0.103783645693819,0.00916150574915546,-0.138490606540539,-0.737703809628136,-0.0587351446969833,-0.599213203087598,0.0797554618435553,,,,-0.288911201865668,-2.16269161637092,-0.134213189926566,-0.128283537508722,-2.00206395201398,0.0264144744303795,-0.0473355488298267,-0.610474003407865,-0.0371550568274605,-0.563138454578038,0.0101804920023662,,,,-0.205424918666233,-1.97218407318079,-0.0495639773136625,-0.136016041019159,-1.90277519553372,0.0198449003334119,-0.051925113015239,-0.662781723763478,-0.0348583434275866,-0.610856610748239,0.0170667695876524,,,,-0.432986530520997,-2.02476068709661,-0.055396425977777,-0.353653294417922,-1.94542745099353,0.023936810125298
2021-04-08,6.35083333333334,4.21516666666667,7.706,-2.13566666666667,1.35516666666667,,,,7.36647093305584,5.54273315990288,9.12201099549081,0.899727956989247,-0.924009816163718,2.65526801942421,2.84,0.839,6.154,-2.001,3.314,,,,2.06118494623656,0.273074731182796,5.63677419354839,-0.382363440860215,-2.17047365591398,3.19322580645162,0.188260088333458,0.137314440783016,0.221733539691012,-0.0509456475504418,0.0334734513575548,,,,0.168788489686291,0.114180398506984,0.19735387402475,-0.0200143952577342,-0.0746224864370414,0.00855098908072407,0.233810056298,0.144691074889233,0.24384039377058,-0.0891189814087665,0.0100303374725796,,,,0.177677619006176,0.115788353135699,0.2313397845972,-0.0441797203042379,-0.106068986174715,0.00948244528678572,0.231049084251671,0.141719830594417,0.246929409612712,-0.0893292536572533,0.0158803253610414,,,,0.155595630375075,0.115325155020824,0.228822547941347,-0.0648101231094915,-0.105080598463743,0.00841679445678018,-0.147855595481748,-0.78858010556983,-0.0620575748960671,-0.640724510088082,0.0857980205856812,,,,-0.296704999588088,-2.20433924243985,-0.138416503848721,-0.131642161984486,-2.03927640483625,0.0266463337548811,-0.0468393780646172,-0.597429794617873,-0.0374830433834206,-0.550590416553256,0.0093563346811966,,,,-0.203172281649155,-1.95794747442774,-0.0495545905515467,-0.135973330938308,-1.8907485237169,0.017644360159301,-0.0498860674470523,-0.66694628986947,-0.0350615833323068,-0.617060222422417,0.0148244841147455,,,,-0.42343726709368,-2.00602978920996,-0.0543024030837096,-0.347747745532755,-1.93034026764903,0.0213871184772151
2021-04-09,6.38666666666667,4.15683333333334,7.7975,-2.22983333333333,1.41083333333333,,,,7.4745798473812,5.64463794658342,9.24078085327783,0.899276344086021,-0.930665556711758,2.66547734998266,2.77,0.839,5.837,-1.931,3.067,,,,1.97695376344086,0.258805483870968,5.49448978494624,-0.379659139784946,-2.09780741935484,3.13787688172043,0.186623984270237,0.136475766801664,0.218317014643184,-0.0501482174685728,0.0316930303729473,,,,0.167522508742733,0.113655799113024,0.195419688688015,-0.0198084461540857,-0.0736751557837948,0.00808873379119629,0.233278609506964,0.145258116054022,0.243214438100755,-0.0880204934529416,0.00993582859379097,,,,0.178014201251763,0.115936729288153,0.231348029162976,-0.0449312497740602,-0.107008721737669,0.008402578137153,0.231737322395107,0.141528222746485,0.246638436647023,-0.090209099648622,0.014901114251916,,,,0.156149568075724,0.115511710238657,0.229561344636728,-0.0657396933965994,-0.106377551233666,0.00767208316440489,-0.154863105698323,-0.81463050323661,-0.0673861572465455,-0.659767397538287,0.087476948451777,,,,-0.304498797310508,-2.24598686850879,-0.142619817770877,-0.135000786460249,-2.07648885765853,0.0268781930793826,-0.0474082456271578,-0.585161121768258,-0.0379976561261112,-0.5377528761411,0.00941058950104665,,,,-0.200919644632078,-1.94371087567469,-0.0495452037894308,-0.135930620857457,-1.87872185190007,0.0154438199851901,-0.0491051029316633,-0.671750390943578,-0.0352815777619221,-0.622645288011915,0.0138235251697412,,,,-0.413888003666363,-1.98729889132331,-0.0532083801896422,-0.341842196647589,-1.91525308430453,0.0188374268291322
2021-04-10,6.45666666666667,4.24916666666667,7.89283333333333,-2.2075,1.43616666666666,,,,7.58268876170656,5.74654273326396,9.35955071106486,0.898824731182796,-0.937321297259798,2.6756866805411,2.77,0.647,5.877,-2.123,3.107,,,,1.89272258064516,0.24453623655914,5.35220537634409,-0.376954838709677,-2.0251411827957,3.08252795698925,0.184029626571488,0.135790059491723,0.214644316038361,-0.0482395670797648,0.0306146894668729,,,,0.166256527799175,0.113131199719064,0.193485503351281,-0.0196024970504372,-0.0727278251305483,0.00762647850166851,0.232859309991557,0.145766355597303,0.242566060410915,-0.0870929543942543,0.00970675041935779,,,,0.178350783497349,0.116085105440607,0.231356273728752,-0.0456827792438825,-0.107948457300624,0.00732271098752028,0.231635893009416,0.141310148224572,0.246326323161426,-0.0903257447848443,0.0146904301520092,,,,0.156703505776372,0.11569826545649,0.230300141332109,-0.0666692636837072,-0.107674504003589,0.0069273718720296,-0.166801840205801,-0.836692156328548,-0.073732497869595,-0.669890316122748,0.0930693423362059,,,,-0.312292595032929,-2.28763449457772,-0.146823131693032,-0.138359410936012,-2.1137013104808,0.0271100524038841,-0.0478628707066185,-0.574418435381506,-0.0385395810885004,-0.526555564674887,0.00932328961811812,,,,-0.198667007615,-1.92947427692164,-0.049535817027315,-0.135887910776606,-1.86669518008325,0.0132432798110792,-0.0492192801080647,-0.677268211752941,-0.0355193820149979,-0.628048931644877,0.0136998980930668,,,,-0.404338740239046,-1.96856799343666,-0.0521143572955748,-0.335936647762422,-1.90016590096003,0.0162877351810494
2021-04-11,6.65583333333334,4.52133333333334,7.93583333333334,-2.1345,1.28,,,,7.69079767603191,5.8484475199445,9.47832056885189,0.89837311827957,-0.943977037807838,2.68589601109955,2.725,0.594,6.561,-2.131,3.836,,,,1.80849139784946,0.230266989247312,5.20992096774194,-0.374250537634409,-1.95247494623656,3.02717903225807,0.182545478904757,0.135197415275041,0.210983903939579,-0.0473480636297165,0.0284384250348216,,,,0.164990546855617,0.112606600325104,0.191551318014546,-0.0193965479467887,-0.0717804944773018,0.00716422321214073,0.233382529758183,0.146217564874223,0.242683248263851,-0.0871649648839606,0.00930071850566794,,,,0.178687365742935,0.116233481593061,0.231364518294527,-0.0464343087137047,-0.108888192863579,0.00624284383788756,0.231513446195578,0.141065728179908,0.2461954719439,-0.0904477180156698,0.0146820257483222,,,,0.157257443477021,0.115884820674323,0.23103893802749,-0.067598833970815,-0.108971456773513,0.00618266057965431,-0.174123239299758,-0.856333672627315,-0.0807769889031811,-0.682210433327558,0.0933462503965766,,,,-0.320086392755349,-2.32928212064665,-0.151026445615188,-0.141718035411776,-2.15091376330308,0.0273419117283857,-0.047296365006429,-0.565077126608747,-0.0384409568251015,-0.517780761602318,0.00885540818132749,,,,-0.196414370597922,-1.91523767816859,-0.0495264302651992,-0.135845200695755,-1.85466850826642,0.0110427396369683,-0.0493575368583115,-0.683516789607833,-0.0356196460902831,-0.634159252749521,0.0137378907680284,,,,-0.394789476811729,-1.94983709555001,-0.0510203344015074,-0.330031098877255,-1.88507871761553,0.0137380435329665
2021-04-12,6.905,4.7795,8.32466666666667,-2.1255,1.41966666666667,,,,7.79890659035727,5.95035230662504,9.59709042663892,0.897921505376344,-0.950632778355878,2.69610534165799,2.465,0.423,5.853,-2.042,3.388,,,,1.72426021505376,0.215997741935484,5.06763655913979,-0.37154623655914,-1.87980870967742,2.97183010752688,0.180682407183171,0.134720623018434,0.207716197931646,-0.0459617841647373,0.0270337907484752,,,,0.163724565912058,0.112082000931143,0.189617132677812,-0.0191905988431402,-0.0708331638240552,0.00670196792261295,0.232535068132386,0.146610381768946,0.242076321111854,-0.0859246863634406,0.00954125297946726,,,,0.179023947988521,0.116381857745515,0.231372762860303,-0.047185838183527,-0.109827928426533,0.00516297668825484,0.231368424081822,0.140794807061489,0.245867451071205,-0.0905736170203338,0.0144990269893826,,,,0.15781138117767,0.116071375892157,0.231777734722872,-0.0685284042579229,-0.110268409543436,0.00543794928727902,-0.183861858107763,-0.872534315381699,-0.0877505889254569,-0.688672457273936,0.0961112691823065,,,,-0.327880190477769,-2.37092974671558,-0.155229759537343,-0.145076659887539,-2.18812621612535,0.0275737710528872,-0.0482179851135444,-0.557091407316992,-0.0389550096291009,-0.508873422203448,0.00926297548444347,,,,-0.194161733580845,-1.90100107941554,-0.0495170435030834,-0.135802490614904,-1.8426418364496,0.00884219946285741,-0.0495218812788408,-0.690523105074042,-0.0358724726222673,-0.641001223795201,0.0136494086565736,,,,-0.385240213384412,-1.93110619766335,-0.04992631150744,-0.324125549992088,-1.86999153427103,0.0111883518848837
2021-04-13,7.05333333333334,5.06866666666667,8.65566666666667,-1.98466666666667,1.60233333333333,,,,7.90701550468262,6.05225709330559,9.71586028442594,0.897469892473118,-0.957288518903919,2.70631467221644,2.36,0.216,5.841,-2.144,3.481,,,,1.64002903225806,0.201728494623656,4.92535215053764,-0.368841935483871,-1.80714247311828,2.9164811827957,0.179713066951654,0.134278014280652,0.205182423995049,-0.0454350526710016,0.0254693570433952,,,,0.1624585849685,0.111557401537183,0.187682947341077,-0.0189846497394917,-0.0698858331708087,0.00623971263308517,0.231531939632368,0.145821146592008,0.241436355257091,-0.0857107930403599,0.00990441562472233,,,,0.179360530234107,0.116530233897969,0.231381007426079,-0.0479373676533493,-0.110767663989488,0.00408310953862212,0.231199872857181,0.140489323381709,0.245705902663543,-0.0907105494754727,0.0145060298063617,,,,0.158365318878319,0.11625793110999,0.232516531418253,-0.0694579745450307,-0.11156536231336,0.00469323799490374,-0.189184368581071,-0.887900448453192,-0.0936541001529997,-0.698716079872121,0.0955302684280712,,,,-0.33567398820019,-2.41257737278451,-0.159433073459498,-0.148435284363302,-2.22533866894763,0.0278056303773888,-0.0493366260454123,-0.573274369095895,-0.0395059199290023,-0.523937743050483,0.00983070611640997,,,,-0.191909096563767,-1.88676448066248,-0.0495076567409676,-0.135759780534053,-1.83061516463277,0.00664165928874651,-0.0497137076742882,-0.698525889176162,-0.0359977718615413,-0.648812181501874,0.0137159358127468,,,,-0.375690949957094,-1.9123752997767,-0.0488322886133727,-0.318220001106921,-1.85490435092653,0.00863866023680081
2021-04-14,7.1425,5.31316666666667,8.83316666666667,-1.82933333333333,1.69066666666667,,,,8.01512441900798,6.15416187998613,9.83463014221297,0.897018279569893,-0.963944259451959,2.71652400277489,2.18,0.216,5.841,-1.964,3.661,,,,1.55579784946237,0.187459247311828,4.78306774193549,-0.366137634408602,-1.73447623655914,2.86113225806452,0.179070721032551,0.133854441613363,0.205126755853472,-0.0452162794191874,0.0260560348209218,,,,0.161192604024942,0.111032802143223,0.185748762004343,-0.0187787006358432,-0.0689385025175622,0.00577745734355739,0.230508349113318,0.14503851713557,0.240764514967203,-0.0854698319777489,0.0102561658538849,,,,0.179697112479694,0.116678610050422,0.231389251991855,-0.0486888971231716,-0.111707399552443,0.0030032423889894,0.231007335408812,0.140149820149728,0.24569315263659,-0.0908575152590839,0.0146858172277784,,,,0.158919256578967,0.116444486327823,0.233255328113634,-0.0703875448321386,-0.112862315083283,0.00394852670252845,-0.19281237977444,-0.902907770536777,-0.0937890120633405,-0.710095390762338,0.0990233677110993,,,,-0.34346778592261,-2.45422499885345,-0.163636387381654,-0.151793908839066,-2.2625511217699,0.0280374897018903,-0.0505100258691655,-0.589876571678351,-0.040094261960237,-0.539366545809186,0.0104157639089285,,,,-0.189656459546689,-1.87252788190943,-0.0494982699788517,-0.135717070453202,-1.81858849281595,0.0044411191146356,-0.0499339141785841,-0.707549574334931,-0.0360076830918942,-0.657615660156347,0.0139262310866899,,,,-0.366141686529777,-1.89364440189005,-0.0477382657193053,-0.312314452221754,-1.83981716758203,0.00608896858871795
2021-04-15,7.22666666666667,5.3595,9.05683333333334,-1.86716666666667,1.83016666666667,,,,8.12323333333333,6.25606666666667,9.9534,0.896566666666667,-0.970599999999999,2.72673333333333,1.835,0.216,5.787,-1.619,3.952,,,,1.47156666666667,0.17319,4.64078333333334,-0.363433333333334,-1.66181,2.80578333333334,0.178499374613578,0.133433861618404,0.206507849343832,-0.0450655129951746,0.0280084747302539,,,,0.159926623081384,0.110508202749263,0.183814576667608,-0.0185727515321947,-0.0679911718643157,0.00531520205402961,0.229474121318274,0.144260563658333,0.240058953161414,-0.0852135576599408,0.0105848318431404,,,,0.18003369472528,0.116826986202876,0.23139749655763,-0.0494404265929938,-0.112647135115397,0.00192337523935668,0.230790309398862,0.139777783998373,0.24566824541761,-0.0910125254004895,0.0148779360187476,,,,0.159473194279616,0.116631041545656,0.233994124809015,-0.0713171151192464,-0.114159267853206,0.00320381541015316,-0.196109050330201,-0.918108278115891,-0.0905090180406657,-0.72199922778569,0.105600032289536,,,,-0.35126158364503,-2.49587262492238,-0.167839701303809,-0.155152533314829,-2.29976357459218,0.0282693490263918,-0.0517294621572607,-0.606948964498709,-0.0407233805401064,-0.555219502341448,0.0110060816171542,,,,-0.187403822529611,-1.85829128315638,-0.0494888832167359,-0.135674360372351,-1.80656182099912,0.0022405789405247,-0.050183519765873,-0.71759752646224,-0.0360270540703564,-0.667414006696367,0.0141564656955166,,,,-0.35659242310246,-1.8749135040034,-0.0466442428252379,-0.306408903336587,-1.82472998423753,0.00353927694063509
2021-04-16,7.29333333333334,5.36966666666667,9.333,-1.92366666666667,2.03966666666667,,,,8.25977759856631,6.38949498207885,10.0993204301075,0.884161111111111,-0.986121505376343,2.72370394265233,1.215,0.216,5.362,-0.999,4.147,,,,1.45203444444444,0.168518,4.567218,-0.353965555555556,-1.637482,2.761218,0.177896584383833,0.133018390203006,0.201818566080264,-0.0448781941808274,0.0239219816964306,,,,0.158850320856319,0.109938584555633,0.182882116539245,-0.0184955894180123,-0.0674073257186977,0.0055362062649144,0.228437085712653,0.14348434554826,0.239328284198098,-0.0849527401643935,0.0108911984854442,,,,0.178814020976132,0.116368118834091,0.230329053867909,-0.0494686563778399,-0.111914558519882,0.00204637651393655,0.230547218018301,0.139374869244155,0.245629587897231,-0.0911723487741468,0.0150823698789296,,,,0.159045194040468,0.116324043089654,0.233318811484145,-0.0711325985875156,-0.113853749538329,0.00314101885616138,-0.199660040371336,-0.933423694387135,-0.102237825219981,-0.7337636540158,0.0974222151513545,,,,-0.37828694268987,-2.61550774239741,-0.175676895728356,-0.168209401651743,-2.40543020135928,0.0344006453097709,-0.0529875028153559,-0.624571753454793,-0.0413872918407888,-0.571584250639437,0.011600210974567,,,,-0.202007569115193,-1.91680864310931,-0.0514776648570153,-0.147768722304239,-1.86256979629836,0.0027611819539383,-0.0504648665074758,-0.728671351415191,-0.0360571435430628,-0.678206484907715,0.014407722964413,,,,-0.363260406433348,-1.90910582314897,-0.0476031827046446,-0.312151942028979,-1.8579973587446,0.00350528169972395
2021-04-17,7.24666666666667,5.52883333333334,9.53416666666667,-1.71783333333333,2.2875,,,,8.39632186379928,6.52292329749104,10.2452408602151,0.871755555555556,-1.00164301075269,2.72067455197133,1.215,0.063,4.737,-1.152,3.522,,,,1.43250222222222,0.163846,4.49365266666667,-0.344497777777778,-1.613154,2.71665266666667,0.175630980165083,0.132601437145043,0.197559799838473,-0.0430295430200407,0.0219288196733893,,,,0.157774018631253,0.109368966362003,0.181949656410882,-0.0184184273038299,-0.0668234795730797,0.0057572104757992,0.227399682143752,0.142705116272021,0.239062348121105,-0.084694565871731,0.011662665977353,,,,0.177594347226985,0.115909251465305,0.229260611178187,-0.049496886162686,-0.111181981924366,0.00216937778851643,0.230277633761095,0.13894307870031,0.245466592345045,-0.0913345550607852,0.0151889585839499,,,,0.15861719380132,0.116017044633653,0.232643498159275,-0.0709480820557848,-0.113548231223452,0.00307822230216959,-0.21370828329199,-0.949099967569605,-0.114485206169453,-0.735391684277614,0.0992230771225378,,,,-0.40531230173471,-2.73514285987243,-0.183514090152902,-0.181266269988658,-2.51109682812638,0.04053194159315,-0.0542825389071011,-0.642877971193745,-0.0416321183320634,-0.588595432286644,0.0126504205750377,,,,-0.216611315700774,-1.97532600306224,-0.0534664464972947,-0.159863084236127,-1.91857777159759,0.00328178496735189,-0.0507790705032231,-0.740765035902867,-0.0361843417001265,-0.689985965399644,0.0145947288030966,,,,-0.369928389764236,-1.94329814229454,-0.0485621225840514,-0.317894980721372,-1.89126473325167,0.00347128645881281
